video_id,query_id,unit_id,start_time,end_time,label,provenance,source_record_sha256,protocol_hash
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0231,2310.0,2320.0,not_relevant,V10_ADMISSIBLE_V9,3601daed48102ecbc953a1d00b78448ad520a9a3d1ddaaf4b02596e0132b08e2,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0232,2320.0,2330.0,not_relevant,V10_ADMISSIBLE_V9,782c06185c6d3b04152e9acbfe2f108764174a9e62f6cf4cea4beda12943d771,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0233,2330.0,2340.0,not_relevant,V10_ADMISSIBLE_V9,51ce2c8c9f7a4b39e5e59aa30c5147b13330c60dce7bebb2224ee43e34f0fd4f,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0234,2340.0,2350.0,not_relevant,V10_ADMISSIBLE_V9,8b0f2163d3de3b416d2e97b5c0d085c57d142b950168a23b7b558d2ef64ed3e4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0235,2350.0,2360.0,not_relevant,V10_ADMISSIBLE_V9,213b3e7f9ea9c207e32305475c3356082b67627fc1a641044fc4bcef51d60ca8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0236,2360.0,2370.0,not_relevant,V10_ADMISSIBLE_V9,d84e4c0ad756863aa62685d9cd6f9407b1c157710141ef90200c307d4bb3af5a,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0237,2370.0,2380.0,not_relevant,V10_ADMISSIBLE_V9,fff55541306689326f08b6a8fb199418c76be3bfa1a3cb7cf042af5801794a37,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0238,2380.0,2390.0,relevant,V10_ADMISSIBLE_V9,ed98c6c95871cca85e34dc235232f471b291eaad291f3743c3fb56f4cdf59e1f,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0239,2390.0,2400.0,not_relevant,V10_ADMISSIBLE_V9,4fc60f60722e573fc2bbd3a3298da25ce44041f334b217170d6624c51ec554ff,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0240,2400.0,2410.0,not_relevant,V10_ADMISSIBLE_V9,c1d709142a7056eea0decb18f926fd81bff75e8e5e00870026341d83954e60f9,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0241,2410.0,2420.0,not_relevant,V10_ADMISSIBLE_V9,e84e64200afcb38fbaf77961afa2006260bcbb732489b9fc4bc4e7889852e695,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0242,2420.0,2430.0,not_relevant,V10_ADMISSIBLE_V9,af674f49f7a4bf14e01a5458b7dc488912da46890a09750d6a6398bb463540e9,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0243,2430.0,2440.0,not_relevant,V10_ADMISSIBLE_V9,bcaeb25e82f03024985a3d07cafefa2f9ae83a18e8472c49af02f3245a94dc05,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0244,2440.0,2450.0,not_relevant,V10_ADMISSIBLE_V9,203982f5fc083224d32465661fdce68b754e3fbb0dd7994291481fdca15cfad9,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0245,2450.0,2460.0,not_relevant,V10_ADMISSIBLE_V9,5063bd089875cefe5477fa8e566f58dcbcde0c8f4c2737d48b4759daccb86354,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0246,2460.0,2470.0,relevant,V10_ADMISSIBLE_V9,ac6c1b9cefac659cb313979ee27448e12e430667b69021dd651f77060fe475c4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0247,2470.0,2480.0,not_relevant,V10_ADMISSIBLE_V9,a39b2f096fc08bcbd4f8a3c2d08cc7437b7306064c6503917edd62c04aba9ed0,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0248,2480.0,2490.0,not_relevant,V10_ADMISSIBLE_V9,1450122cd83a8a7f759d340e5fb055747dc06fa6bdb4cd322e155eef1c1e43ca,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0249,2490.0,2500.0,not_relevant,V10_ADMISSIBLE_V9,1b43fab968677eb170f6ec28f3553c91be85dab74d99b8135388e32562562116,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0250,2500.0,2510.0,not_relevant,V10_ADMISSIBLE_V9,dee1006d471826315d057126fc9e91a8ec79f939cf9a2ae123e9aabc22a6e08d,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0251,2510.0,2520.0,not_relevant,V10_ADMISSIBLE_V9,b1e5feb81bdf3b1d23b3e55224b9466a24d7019b15827bc655afba3954deede4,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0252,2520.0,2530.0,not_relevant,V10_ADMISSIBLE_V9,2204d97407f2a8802c4f0e16f54aadd3a26087d54ad5232312c10fc0a2de75cc,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0253,2530.0,2540.0,relevant,V10_ADMISSIBLE_V9,55691f9ccff93d2bfac88a934cc607a414f500366d156d6578f6aef87fd53867,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0254,2540.0,2550.0,relevant,V10_ADMISSIBLE_V9,1cad6cf4b68bcf5248f399fc211f271351d5929dee7fc5d6c99bf9c178711108,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0255,2550.0,2560.0,not_relevant,V10_ADMISSIBLE_V9,550706e4a148ca87ec19c32460ff225fe70e28347da95bb80934a1a6d12ed106,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0256,2560.0,2570.0,relevant,V10_ADMISSIBLE_V9,8e1f627198906b67eb9d467b53204d44ba4a010ef352f270e329bd0e39a0d007,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0257,2570.0,2580.0,not_relevant,V10_ADMISSIBLE_V9,df0ab672dd00d302590018b9291cc9bd3af85237078327edba166442f2ec0313,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0258,2580.0,2590.0,relevant,V10_ADMISSIBLE_V9,22571a42a3540816f3dad6c5811963dd82ccb3f55d3b0ca4edf9602cbb195068,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0259,2590.0,2600.0,relevant,V10_ADMISSIBLE_V9,4d5a2f96c37b50105f1c49c4c2f33320c086bd38ca477b4f7454589285d1d2e8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0260,2600.0,2610.0,not_relevant,V10_ADMISSIBLE_V9,275317a2c14ad77fc82cfcffc7bf6bf52d7420dfd2ba415b20e2937cd0c64799,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0261,2610.0,2620.0,not_relevant,V10_ADMISSIBLE_V9,f162bdbfd0f061346d83b1a223d2a55cbaad8ab740b7987f0ef0c9bb201d46f0,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0262,2620.0,2630.0,not_relevant,V10_ADMISSIBLE_V9,1935d801198a0fe3d2d4650bf1c5c1df771b752bcd5f1c471c972b72dd68ffad,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0263,2630.0,2640.0,relevant,V10_ADMISSIBLE_V9,f250bb320cf6647f519ce5ff9338e1a8484e9f72d4a4d6009055b63f5d0818aa,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0264,2640.0,2650.0,not_relevant,V10_ADMISSIBLE_V9,4dba88fdf56bad21bd1d639b4a93bbbb8947e80d3968fb03e0f65adc149010ba,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0265,2650.0,2660.0,not_relevant,V10_ADMISSIBLE_V9,0b83fe7c5988cf14e3b4a3ce02725206f66ab421051701a6f256d6c88320f3ec,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0266,2660.0,2670.0,not_relevant,V10_ADMISSIBLE_V9,c40f73aaedd2f2d9b94e5a550347789753b0b074350c070e6ce371246aa4b1bd,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0267,2670.0,2680.0,relevant,V10_ADMISSIBLE_V9,aedf60a3202ef61cd81f3229d1fdcbe02596c814d8800b4a9335a9c463e3e00c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0268,2680.0,2690.0,not_relevant,V10_ADMISSIBLE_V9,faa4914315e7c9bc4b75de7d73819c8247603d4167aebdb49f6f149194191a40,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0269,2690.0,2700.0,not_relevant,V10_ADMISSIBLE_V9,8c52b9f34a2dbcb1bb634a5ca67b546942e6cfb97831de31613d99cd26c1daee,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0270,2700.0,2710.0,not_relevant,V10_ADMISSIBLE_V9,44c06d6de2ea97c237c46109fef0c530bda3852b6a3861f51ade1c89d81b3819,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0271,2710.0,2720.0,not_relevant,V10_ADMISSIBLE_V9,ef4b96736305a00def37ee2aca95a8a4f46d65d9062244497271ead0e26637cd,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0272,2720.0,2730.0,not_relevant,V10_ADMISSIBLE_V9,fee8198595a4433965fac95ecfb6775d1ba574403ece4906111873c9758c4195,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0273,2730.0,2740.0,relevant,V10_ADMISSIBLE_V9,982ca498a19954abc6d9b135f23305a8f18bbac1c527ec14eac7f5be49ed2627,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0274,2740.0,2750.0,not_relevant,V10_ADMISSIBLE_V9,6788161add715cebe0bfe8a3e8f815ce57ab6833b15b264ae533fb5c539dc01b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0275,2750.0,2760.0,not_relevant,V10_ADMISSIBLE_V9,fdeeac4d36da0a5b5c7eb58ec3357fe5c69e2491b2049cf988bb8fff2c7080ee,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0276,2760.0,2770.0,not_relevant,V10_ADMISSIBLE_V9,fcce63e6c06158a08a92f44aa16aa705b9c30c995c4e63ad01f6950dba4c9f19,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0277,2770.0,2780.0,not_relevant,V10_ADMISSIBLE_V9,884369b23e8528e5edc24941e074b4b4a27a9853dce8f6e2664bd285cb630b1c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0278,2780.0,2790.0,relevant,V10_ADMISSIBLE_V9,13aca981dd950357eb178b172c549dafceffd4f6b2789c6b019ac76a61350fc8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0279,2790.0,2800.0,relevant,V10_ADMISSIBLE_V9,9c55e85e3dc9ae601a894e8e739c4b42a81545139963f3dfd4ac078a02345043,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0280,2800.0,2810.0,not_relevant,V10_ADMISSIBLE_V9,afc5a0facdeae4535494575daed909777214cba9f3f0d4f49f94ee89d01423fe,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0281,2810.0,2820.0,not_relevant,V10_ADMISSIBLE_V9,d061318263fb26c05bb753ac0a060d9869a7c4d8384505b0418543cb5a2dfe88,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0282,2820.0,2830.0,relevant,V10_ADMISSIBLE_V9,94577092af7272ff35962faffba875b654418d67ae303e88a59d5eb0c0a9e14b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0283,2830.0,2840.0,not_relevant,V10_ADMISSIBLE_V9,0a69513b209d02b66b6c6e08b6d917343301c8fa118da8c49ba7d6c12ea8ffda,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0284,2840.0,2850.0,not_relevant,V10_ADMISSIBLE_V9,b93b24d9c75240ed30bd6c9a01bd4a683c4c9104d2cc29dad5b9a96a171d57ed,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0285,2850.0,2860.0,relevant,V10_ADMISSIBLE_V9,4502bc35c30ba0d2befde38ea167103f337edfebcfc0f5cfd494d91890810238,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0286,2860.0,2870.0,not_relevant,V10_ADMISSIBLE_V9,3c6b896d0945480ea7b6a555f830d1e751c3d7a85508f747b17fee4f015180c7,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0287,2870.0,2880.0,not_relevant,V10_ADMISSIBLE_V9,050a26cf925ff4ffdcccb90f7f3f5b0509c52c05afb09f3df1c9fa3c96cddad3,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0288,2880.0,2890.0,not_relevant,V10_ADMISSIBLE_V9,6590f90456c0c6fcd72f7fad94bc70fd47cd6bb1fa00e1af642a0296233d19ba,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0289,2890.0,2900.0,not_relevant,V10_ADMISSIBLE_V9,163286228847cdb70494a23e7db3458e4bdfb74171f408fdf115a7f8e657e5c2,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0290,2900.0,2910.0,not_relevant,V10_ADMISSIBLE_V9,25d0012d51adba20a5740325e276807bd1b730ea20079320c97469a496d95adb,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0291,2910.0,2920.0,not_relevant,V10_ADMISSIBLE_V9,949d0fbd277dcd56b299f090b6e088a2c359b4b3bbd1023b937913a8d732ce04,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0292,2920.0,2930.0,relevant,V10_ADMISSIBLE_V9,5748625e25729dfa9cc7dc1b4e49711c0daa0c54ac36d9272f3f5c24b263466a,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0293,2930.0,2940.0,relevant,V10_ADMISSIBLE_V9,7588febb3ce2d0287155a5d6f2de27391a5e76b127396678843ef5a38b15140f,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0294,2940.0,2950.0,not_relevant,V10_ADMISSIBLE_V9,10bf9d0189555366c1964e00fa32d3c3ea34af30a4f1a7dd97e18f522790f7d7,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0295,2950.0,2960.0,not_relevant,V10_ADMISSIBLE_V9,52ac2bcb861e58c5a1e6be3015a0ddbad8c425af9fb1865febe47702f6eb9b96,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0296,2960.0,2970.0,not_relevant,V10_ADMISSIBLE_V9,4ba58506dbdc653b353c885719feb90d4ba8fc9e1eefbd9ae0cb321e85fb2863,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0297,2970.0,2980.0,relevant,V10_ADMISSIBLE_V9,b3ca4c03089582574e424dcf85fa632b3495d6d52703405b57b0caa5a3c464a8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0298,2980.0,2990.0,not_relevant,V10_ADMISSIBLE_V9,76597ac2cfe3e44a17470acfbc2d30d3fc39e70a0fd04129002d9363534cb705,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0299,2990.0,3000.0,not_relevant,V10_ADMISSIBLE_V9,e48441d73bc98d9894cea86c8fffc0f962db5b138b640021621f4dbbbb380cb8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0300,3000.0,3010.0,relevant,V10_ADMISSIBLE_V9,7a2402296a4c9cabfc58f220ed5fe4054dc6901ac0d3e9ca7189959a2b1ae4a0,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0301,3010.0,3020.0,not_relevant,V10_ADMISSIBLE_V9,acf1ea9e5d8429adc2efdfa94ed93fd5dd9f66c459c75ac716abe5e0d35510c7,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0302,3020.0,3030.0,relevant,V10_ADMISSIBLE_V9,72bb43f81c2dc9216f957c71789bc95a27a17a4704b0b1fcd3dd298cb982a3bd,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0303,3030.0,3040.0,not_relevant,V10_ADMISSIBLE_V9,d4bee99ff868f3566f38d9797ee9b63739ca737fd36df494b113648185cc8c70,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0304,3040.0,3050.0,not_relevant,V10_ADMISSIBLE_V9,fb627f29525a79676b2a585003030eb91bcb485fd3b4ed5a2bfa5c7737cfc75d,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0305,3050.0,3060.0,not_relevant,V10_ADMISSIBLE_V9,4b55d98fa1e2ee5e48de771020e58fbafaa20600a62708fddb4c80b93ea86800,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0306,3060.0,3070.0,not_relevant,V10_ADMISSIBLE_V9,6f4e9d85e904e498728a2c71231bb62e7a26f4baee29751516ece3d8dc77e7ae,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0307,3070.0,3080.0,not_relevant,V10_ADMISSIBLE_V9,0b1903161834e7855e221185f0e9bc6b29629909d5fc6030156256f14d2d706b,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0308,3080.0,3090.0,relevant,V10_ADMISSIBLE_V9,30d5a2ee3eaefb38ec31dfc72449b58d57e576ff34f3d040623d018fe2c159f1,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0309,3090.0,3100.0,not_relevant,V10_ADMISSIBLE_V9,d1c5e7f72fe7b3aa938fc32d7f3517ac01ed56bbf359d4b1c326d168f6555328,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0310,3100.0,3110.0,not_relevant,V10_ADMISSIBLE_V9,f25bf6493ed1b24b490735dc13c9e776ed22255776a343927a3a1b1cc29d66e8,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0311,3110.0,3120.0,not_relevant,V10_ADMISSIBLE_V9,709f4b733a324de9265a7931e8aa481f0ce16bee07509727ee9d485892597ffe,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0312,3120.0,3130.0,not_relevant,V10_ADMISSIBLE_V9,a3bd2a8377a0547da8bdca73c10abfe0d365f7463ca65b3d9382395781ca2148,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0313,3130.0,3140.0,not_relevant,V10_ADMISSIBLE_V9,7f8ca1edb85b9f03072c76c7a39021a3649fdcbca6ec4a19ee6c4ecf421986cc,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0314,3140.0,3150.0,not_relevant,V10_ADMISSIBLE_V9,1fc4223f3d0e8417f12fb9f7ffc64166f4e0354f3af020bcd5f1f678ee62e5e5,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0315,3150.0,3160.0,not_relevant,V10_ADMISSIBLE_V9,4a3a4c03f6fec641a9a2d447e3601dcc84e3faefdb61c24409ce11e6add19c14,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0316,3160.0,3170.0,relevant,V10_ADMISSIBLE_V9,41eb9db07325e521c3f42b209b945c5fb8693f5ee3f05f8039bd51f519fc5c6c,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0317,3170.0,3180.0,not_relevant,V10_ADMISSIBLE_V9,c569604ca0519e61377ee9b3b3bb8cfa8b611a8d9e0d4d062acf2d131c6e84e0,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0318,3180.0,3190.0,not_relevant,V10_ADMISSIBLE_V9,1ee1f0e5ced42ae70f39be944c47f9d4a86ada497e68ccb0a7ebeba224678164,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0319,3190.0,3200.0,relevant,V10_ADMISSIBLE_V9,cb3cb31f6ec2c4c6312edab5868fbd7837658503e90de1254a03bb09b5c88203,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
WUHAN,Q_DRIVER_RESPONSE_V1,WUHAN_u0320,3200.0,3210.0,not_relevant,V10_ADMISSIBLE_V9,6fd966d25d2f0450e84756d2e18edbae4f0bad1a48a00d139ba47aa33fcc1912,83e61dd3fca0ef6709594e439df9e99651de7a341b5ff8bb0255bfb7f3adcd75
