segment_id,seed,budget_ratio,call_idx,chosen_arm,chosen_bin,chosen_u,chosen_true_label,rem_ratio,top_proxy,zp_share,formed_ratio,n_pos,u_discover,u_bridge,u_certify,u_zero_proxy
realcartest_2000_3200,0,0.3,25,DISCOVER,76,1.3673,positive,0.306,0.397,0.0,0.15,12,1.3673,0.02,0.02,
realcartest_2000_3200,0,0.3,26,DISCOVER,95,0.02,negative,0.278,0.393,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,27,DISCOVER,55,0.02,negative,0.25,0.392,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,28,DISCOVER,99,0.02,negative,0.222,0.391,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,29,DISCOVER,98,0.185,positive,0.194,0.389,0.0,0.15,13,0.185,0.02,0.02,
realcartest_2000_3200,0,0.3,30,BRIDGE,96,0.185,positive,0.167,0.388,0.0,0.15,14,0.02,0.185,0.02,
realcartest_2000_3200,0,0.3,31,DISCOVER,27,0.02,negative,0.139,0.388,0.0,0.15,14,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,32,DISCOVER,56,0.185,positive,0.111,0.386,0.0,0.15,15,0.185,0.02,0.02,
realcartest_2000_3200,0,0.3,33,DISCOVER,106,0.185,positive,0.083,0.38,0.0,0.15,16,0.185,0.02,0.02,
realcartest_2000_3200,0,0.3,34,DISCOVER,80,0.02,negative,0.056,0.379,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,35,DISCOVER,59,0.02,negative,0.028,0.369,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,0,0.3,36,DISCOVER,118,0.02,negative,0.0,0.368,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,1,DISCOVER,105,0.02,negative,0.972,0.521,0.0,0.0,0,0.02,,,
realcartest_2000_3200,1,0.3,2,DISCOVER,88,0.1558,positive,0.944,0.515,0.0,0.0,1,0.1558,,,
realcartest_2000_3200,1,0.3,3,BRIDGE,85,0.2428,positive,0.917,0.497,0.0,0.0,2,0.2333,0.2428,0.2333,
realcartest_2000_3200,1,0.3,4,BRIDGE,86,0.9986,positive,0.889,0.497,0.0,0.05,3,0.15,0.9986,0.9986,
realcartest_2000_3200,1,0.3,5,DISCOVER,87,0.02,positive,0.861,0.497,0.0,0.05,4,-0.0414,-0.0414,-0.0014,
realcartest_2000_3200,1,0.3,6,DISCOVER,102,0.02,negative,0.833,0.482,0.0,0.05,4,0.02,0.02,-0.0167,
realcartest_2000_3200,1,0.3,7,DISCOVER,93,0.02,negative,0.806,0.475,0.0,0.05,4,0.02,0.02,-0.0167,
realcartest_2000_3200,1,0.3,8,DISCOVER,49,1.3673,positive,0.778,0.474,0.0,0.1,5,1.3673,0.02,-0.0167,
realcartest_2000_3200,1,0.3,9,DISCOVER,81,0.185,positive,0.75,0.472,0.0,0.1,6,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,10,DISCOVER,51,0.02,negative,0.722,0.469,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,11,DISCOVER,36,0.02,negative,0.694,0.469,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,12,DISCOVER,103,0.02,negative,0.667,0.467,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,13,DISCOVER,92,0.02,negative,0.639,0.451,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,14,DISCOVER,107,0.02,negative,0.611,0.449,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,15,DISCOVER,104,0.02,negative,0.583,0.444,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,16,DISCOVER,50,0.02,positive,0.556,0.431,0.0,0.1,7,-0.2998,0.02,0.02,
realcartest_2000_3200,1,0.3,17,DISCOVER,84,0.02,positive,0.528,0.428,0.0,0.1,8,-0.0167,0.02,0.02,
realcartest_2000_3200,1,0.3,18,DISCOVER,82,0.02,negative,0.5,0.426,0.0,0.1,8,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,19,DISCOVER,71,0.1675,positive,0.472,0.425,0.0,0.1,9,0.1675,0.02,0.02,
realcartest_2000_3200,1,0.3,20,DISCOVER,79,0.185,positive,0.444,0.411,0.0,0.1,10,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,21,DISCOVER,111,0.185,positive,0.417,0.41,0.0,0.1,11,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,22,DISCOVER,73,0.02,negative,0.389,0.406,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,23,DISCOVER,68,0.02,negative,0.361,0.405,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,24,DISCOVER,0,0.02,negative,0.333,0.4,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,25,DISCOVER,76,1.3673,positive,0.306,0.397,0.0,0.15,12,1.3673,0.02,0.02,
realcartest_2000_3200,1,0.3,26,DISCOVER,95,0.02,negative,0.278,0.393,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,27,DISCOVER,55,0.02,negative,0.25,0.392,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,28,DISCOVER,99,0.02,negative,0.222,0.391,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,29,DISCOVER,98,0.185,positive,0.194,0.389,0.0,0.15,13,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,30,BRIDGE,96,0.185,positive,0.167,0.388,0.0,0.15,14,0.02,0.185,0.02,
realcartest_2000_3200,1,0.3,31,DISCOVER,27,0.02,negative,0.139,0.388,0.0,0.15,14,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,32,DISCOVER,56,0.185,positive,0.111,0.386,0.0,0.15,15,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,33,DISCOVER,106,0.185,positive,0.083,0.38,0.0,0.15,16,0.185,0.02,0.02,
realcartest_2000_3200,1,0.3,34,DISCOVER,80,0.02,negative,0.056,0.379,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,35,DISCOVER,59,0.02,negative,0.028,0.369,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,1,0.3,36,DISCOVER,118,0.02,negative,0.0,0.368,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,1,DISCOVER,105,0.02,negative,0.972,0.521,0.0,0.0,0,0.02,,,
realcartest_2000_3200,2,0.3,2,DISCOVER,88,0.1558,positive,0.944,0.515,0.0,0.0,1,0.1558,,,
realcartest_2000_3200,2,0.3,3,BRIDGE,85,0.2428,positive,0.917,0.497,0.0,0.0,2,0.2333,0.2428,0.2333,
realcartest_2000_3200,2,0.3,4,BRIDGE,86,0.9986,positive,0.889,0.497,0.0,0.05,3,0.15,0.9986,0.9986,
realcartest_2000_3200,2,0.3,5,DISCOVER,87,0.02,positive,0.861,0.497,0.0,0.05,4,-0.0414,-0.0414,-0.0014,
realcartest_2000_3200,2,0.3,6,DISCOVER,102,0.02,negative,0.833,0.482,0.0,0.05,4,0.02,0.02,-0.0167,
realcartest_2000_3200,2,0.3,7,DISCOVER,93,0.02,negative,0.806,0.475,0.0,0.05,4,0.02,0.02,-0.0167,
realcartest_2000_3200,2,0.3,8,DISCOVER,49,1.3673,positive,0.778,0.474,0.0,0.1,5,1.3673,0.02,-0.0167,
realcartest_2000_3200,2,0.3,9,DISCOVER,81,0.185,positive,0.75,0.472,0.0,0.1,6,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,10,DISCOVER,51,0.02,negative,0.722,0.469,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,11,DISCOVER,36,0.02,negative,0.694,0.469,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,12,DISCOVER,103,0.02,negative,0.667,0.467,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,13,DISCOVER,92,0.02,negative,0.639,0.451,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,14,DISCOVER,107,0.02,negative,0.611,0.449,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,15,DISCOVER,104,0.02,negative,0.583,0.444,0.0,0.1,6,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,16,DISCOVER,50,0.02,positive,0.556,0.431,0.0,0.1,7,-0.2998,0.02,0.02,
realcartest_2000_3200,2,0.3,17,DISCOVER,84,0.02,positive,0.528,0.428,0.0,0.1,8,-0.0167,0.02,0.02,
realcartest_2000_3200,2,0.3,18,DISCOVER,82,0.02,negative,0.5,0.426,0.0,0.1,8,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,19,DISCOVER,71,0.1675,positive,0.472,0.425,0.0,0.1,9,0.1675,0.02,0.02,
realcartest_2000_3200,2,0.3,20,DISCOVER,79,0.185,positive,0.444,0.411,0.0,0.1,10,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,21,DISCOVER,111,0.185,positive,0.417,0.41,0.0,0.1,11,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,22,DISCOVER,73,0.02,negative,0.389,0.406,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,23,DISCOVER,68,0.02,negative,0.361,0.405,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,24,DISCOVER,0,0.02,negative,0.333,0.4,0.0,0.1,11,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,25,DISCOVER,76,1.3673,positive,0.306,0.397,0.0,0.15,12,1.3673,0.02,0.02,
realcartest_2000_3200,2,0.3,26,DISCOVER,95,0.02,negative,0.278,0.393,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,27,DISCOVER,55,0.02,negative,0.25,0.392,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,28,DISCOVER,99,0.02,negative,0.222,0.391,0.0,0.15,12,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,29,DISCOVER,98,0.185,positive,0.194,0.389,0.0,0.15,13,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,30,BRIDGE,96,0.185,positive,0.167,0.388,0.0,0.15,14,0.02,0.185,0.02,
realcartest_2000_3200,2,0.3,31,DISCOVER,27,0.02,negative,0.139,0.388,0.0,0.15,14,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,32,DISCOVER,56,0.185,positive,0.111,0.386,0.0,0.15,15,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,33,DISCOVER,106,0.185,positive,0.083,0.38,0.0,0.15,16,0.185,0.02,0.02,
realcartest_2000_3200,2,0.3,34,DISCOVER,80,0.02,negative,0.056,0.379,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,35,DISCOVER,59,0.02,negative,0.028,0.369,0.0,0.15,16,0.02,0.02,0.02,
realcartest_2000_3200,2,0.3,36,DISCOVER,118,0.02,negative,0.0,0.368,0.0,0.15,16,0.02,0.02,0.02,
realcartest_3200_3830,0,0.1,1,DISCOVER,1,1.0629,positive,0.833,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,0,0.1,2,DISCOVER,2,0.0629,positive,0.667,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,0,0.1,3,BRIDGE,0,0.0629,positive,0.5,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,0,0.1,4,DISCOVER,3,0.02,positive,0.333,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,0,0.1,5,DISCOVER,4,0.02,negative,0.167,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,0,0.1,6,DISCOVER,5,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,1,0.1,1,DISCOVER,1,1.0629,positive,0.833,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,1,0.1,2,DISCOVER,2,0.0629,positive,0.667,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,1,0.1,3,BRIDGE,0,0.0629,positive,0.5,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,1,0.1,4,DISCOVER,3,0.02,positive,0.333,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,1,0.1,5,DISCOVER,4,0.02,negative,0.167,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,1,0.1,6,DISCOVER,5,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,2,0.1,1,DISCOVER,1,1.0629,positive,0.833,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,2,0.1,2,DISCOVER,2,0.0629,positive,0.667,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,2,0.1,3,BRIDGE,0,0.0629,positive,0.5,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,2,0.1,4,DISCOVER,3,0.02,positive,0.333,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,2,0.1,5,DISCOVER,4,0.02,negative,0.167,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,2,0.1,6,DISCOVER,5,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,0,0.2,1,DISCOVER,1,1.0629,positive,0.923,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,0,0.2,2,DISCOVER,2,0.0629,positive,0.846,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,0,0.2,3,BRIDGE,0,0.0629,positive,0.769,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,0,0.2,4,DISCOVER,3,0.02,positive,0.692,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,0,0.2,5,DISCOVER,4,0.02,negative,0.615,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,0,0.2,6,DISCOVER,5,0.02,negative,0.538,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,0,0.2,7,DISCOVER,6,0.02,negative,0.462,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,0,0.2,8,DISCOVER,7,0.02,negative,0.385,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.2,9,DISCOVER,24,0.02,negative,0.308,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.2,10,DISCOVER,25,0.02,negative,0.231,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.2,11,DISCOVER,29,0.02,negative,0.154,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.2,12,DISCOVER,39,0.02,negative,0.077,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.2,13,DISCOVER,40,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,1,DISCOVER,1,1.0629,positive,0.923,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,1,0.2,2,DISCOVER,2,0.0629,positive,0.846,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,1,0.2,3,BRIDGE,0,0.0629,positive,0.769,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,1,0.2,4,DISCOVER,3,0.02,positive,0.692,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,1,0.2,5,DISCOVER,4,0.02,negative,0.615,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,1,0.2,6,DISCOVER,5,0.02,negative,0.538,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,1,0.2,7,DISCOVER,6,0.02,negative,0.462,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,1,0.2,8,DISCOVER,7,0.02,negative,0.385,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,9,DISCOVER,24,0.02,negative,0.308,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,10,DISCOVER,25,0.02,negative,0.231,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,11,DISCOVER,29,0.02,negative,0.154,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,12,DISCOVER,39,0.02,negative,0.077,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.2,13,DISCOVER,40,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,1,DISCOVER,1,1.0629,positive,0.923,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,2,0.2,2,DISCOVER,2,0.0629,positive,0.846,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,2,0.2,3,BRIDGE,0,0.0629,positive,0.769,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,2,0.2,4,DISCOVER,3,0.02,positive,0.692,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,2,0.2,5,DISCOVER,4,0.02,negative,0.615,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,2,0.2,6,DISCOVER,5,0.02,negative,0.538,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,2,0.2,7,DISCOVER,6,0.02,negative,0.462,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,2,0.2,8,DISCOVER,7,0.02,negative,0.385,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,9,DISCOVER,24,0.02,negative,0.308,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,10,DISCOVER,25,0.02,negative,0.231,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,11,DISCOVER,29,0.02,negative,0.154,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,12,DISCOVER,39,0.02,negative,0.077,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.2,13,DISCOVER,40,0.02,negative,0.0,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,1,DISCOVER,1,1.0629,positive,0.947,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,0,0.3,2,DISCOVER,2,0.0629,positive,0.895,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,0,0.3,3,BRIDGE,0,0.0629,positive,0.842,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,0,0.3,4,DISCOVER,3,0.02,positive,0.789,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,0,0.3,5,DISCOVER,4,0.02,negative,0.737,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,0,0.3,6,DISCOVER,5,0.02,negative,0.684,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,0,0.3,7,DISCOVER,6,0.02,negative,0.632,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,0,0.3,8,DISCOVER,7,0.02,negative,0.579,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,9,DISCOVER,24,0.02,negative,0.526,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,10,DISCOVER,25,0.02,negative,0.474,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,11,DISCOVER,29,0.02,negative,0.421,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,12,DISCOVER,39,0.02,negative,0.368,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,13,DISCOVER,40,0.02,negative,0.316,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,0,0.3,14,DISCOVER,58,0.16,positive,0.263,1.0,0.0,0.143,5,0.16,,,
realcartest_3200_3830,0,0.3,15,DISCOVER,59,0.02,negative,0.211,1.0,0.0,0.143,5,0.02,0.02,0.02,
realcartest_3200_3830,0,0.3,16,DISCOVER,16,1.3439,positive,0.158,0.966,0.0,0.286,6,1.3439,0.02,0.02,
realcartest_3200_3830,0,0.3,17,DISCOVER,17,0.02,positive,0.105,0.966,0.0,0.286,7,-0.2889,0.02,0.02,
realcartest_3200_3830,0,0.3,18,DISCOVER,9,0.02,negative,0.053,0.906,0.0,0.286,7,0.02,0.02,0.02,
realcartest_3200_3830,0,0.3,19,DISCOVER,36,0.02,negative,0.0,0.901,0.0,0.286,7,0.02,0.02,0.02,
realcartest_3200_3830,1,0.3,1,DISCOVER,1,1.0629,positive,0.947,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,1,0.3,2,DISCOVER,2,0.0629,positive,0.895,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,1,0.3,3,BRIDGE,0,0.0629,positive,0.842,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,1,0.3,4,DISCOVER,3,0.02,positive,0.789,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,1,0.3,5,DISCOVER,4,0.02,negative,0.737,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,1,0.3,6,DISCOVER,5,0.02,negative,0.684,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,1,0.3,7,DISCOVER,6,0.02,negative,0.632,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,1,0.3,8,DISCOVER,7,0.02,negative,0.579,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,9,DISCOVER,24,0.02,negative,0.526,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,10,DISCOVER,25,0.02,negative,0.474,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,11,DISCOVER,29,0.02,negative,0.421,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,12,DISCOVER,39,0.02,negative,0.368,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,13,DISCOVER,40,0.02,negative,0.316,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,1,0.3,14,DISCOVER,58,0.16,positive,0.263,1.0,0.0,0.143,5,0.16,,,
realcartest_3200_3830,1,0.3,15,DISCOVER,59,0.02,negative,0.211,1.0,0.0,0.143,5,0.02,0.02,0.02,
realcartest_3200_3830,1,0.3,16,DISCOVER,16,1.3439,positive,0.158,0.966,0.0,0.286,6,1.3439,0.02,0.02,
realcartest_3200_3830,1,0.3,17,DISCOVER,17,0.02,positive,0.105,0.966,0.0,0.286,7,-0.2889,0.02,0.02,
realcartest_3200_3830,1,0.3,18,DISCOVER,9,0.02,negative,0.053,0.906,0.0,0.286,7,0.02,0.02,0.02,
realcartest_3200_3830,1,0.3,19,DISCOVER,36,0.02,negative,0.0,0.901,0.0,0.286,7,0.02,0.02,0.02,
realcartest_3200_3830,2,0.3,1,DISCOVER,1,1.0629,positive,0.947,1.0,0.0,0.143,1,1.0629,,,
realcartest_3200_3830,2,0.3,2,DISCOVER,2,0.0629,positive,0.895,1.0,0.0,0.143,2,0.0629,0.0629,0.0629,
realcartest_3200_3830,2,0.3,3,BRIDGE,0,0.0629,positive,0.842,1.0,0.0,0.143,3,-0.167,0.0629,0.0629,
realcartest_3200_3830,2,0.3,4,DISCOVER,3,0.02,positive,0.789,1.0,0.0,0.143,4,-0.2048,-0.2048,-0.2048,
realcartest_3200_3830,2,0.3,5,DISCOVER,4,0.02,negative,0.737,1.0,0.0,0.143,4,0.02,0.02,0.02,
realcartest_3200_3830,2,0.3,6,DISCOVER,5,0.02,negative,0.684,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,2,0.3,7,DISCOVER,6,0.02,negative,0.632,1.0,0.0,0.143,4,0.02,0.02,,
realcartest_3200_3830,2,0.3,8,DISCOVER,7,0.02,negative,0.579,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,9,DISCOVER,24,0.02,negative,0.526,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,10,DISCOVER,25,0.02,negative,0.474,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,11,DISCOVER,29,0.02,negative,0.421,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,12,DISCOVER,39,0.02,negative,0.368,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,13,DISCOVER,40,0.02,negative,0.316,1.0,0.0,0.143,4,0.02,,,
realcartest_3200_3830,2,0.3,14,DISCOVER,58,0.16,positive,0.263,1.0,0.0,0.143,5,0.16,,,
realcartest_3200_3830,2,0.3,15,DISCOVER,59,0.02,negative,0.211,1.0,0.0,0.143,5,0.02,0.02,0.02,
realcartest_3200_3830,2,0.3,16,DISCOVER,16,1.3439,positive,0.158,0.966,0.0,0.286,6,1.3439,0.02,0.02,
realcartest_3200_3830,2,0.3,17,DISCOVER,17,0.02,positive,0.105,0.966,0.0,0.286,7,-0.2889,0.02,0.02,
realcartest_3200_3830,2,0.3,18,DISCOVER,9,0.02,negative,0.053,0.906,0.0,0.286,7,0.02,0.02,0.02,
realcartest_3200_3830,2,0.3,19,DISCOVER,36,0.02,negative,0.0,0.901,0.0,0.286,7,0.02,0.02,0.02,
dataset3_0_1200,0,0.1,1,DISCOVER,72,0.02,negative,0.917,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,2,DISCOVER,73,0.02,negative,0.833,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,3,DISCOVER,4,0.02,negative,0.75,1.44,0.644,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,4,DISCOVER,0,0.02,negative,0.667,1.138,0.65,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,5,DISCOVER,17,0.02,negative,0.583,1.138,0.655,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,6,DISCOVER,35,0.02,negative,0.5,1.138,0.661,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,7,DISCOVER,71,0.02,negative,0.417,1.138,0.667,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,8,DISCOVER,96,0.02,negative,0.333,1.138,0.673,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,9,DISCOVER,98,0.02,negative,0.25,1.138,0.679,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,10,DISCOVER,2,0.02,negative,0.167,0.836,0.685,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,11,DISCOVER,7,0.02,negative,0.083,0.836,0.691,0.0,0,0.02,,,0.02
dataset3_0_1200,0,0.1,12,DISCOVER,15,0.02,negative,0.0,0.836,0.697,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,1,DISCOVER,72,0.02,negative,0.917,2.948,0.633,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,2,DISCOVER,73,0.02,negative,0.833,2.345,0.639,0.0,0,0.02,,,0.02
dataset3_0_1200,1,0.1,3,DISCOVER,4,0.02,negative,0.75,1.44,0.644,0.0,0,0.02,,,0.02
