pool_row_id,source_dataset,source_repository,source_revision,provider_split,session_id,media_kind,local_locator,content_identity_kind,content_sha256,file_size_bytes,duration_seconds,nominal_oracle_units_10s,frame_or_image_count,fps,width,height,sampling_tag_only,sampling_anchor_seconds,sampling_covariates,model_split_role,license_status,independence_status,technical_probe_status,pool_status,candidate_pipeline_status,oracle_label_status,query_support_status,heldout_paper_split_accessed,notes
pool_0304,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01211.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01211.mp4,sha256_validated_against_hf_lfs_metadata,95c08e72a9df6ee0853e2ecbe20f878105502024492694fcc4bb0b8bb4c40184,12913344,40.800000,5,1224,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0305,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01213.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01213.mp4,sha256_validated_against_hf_lfs_metadata,ae89fef727aa2eea045655732e45d439ac6864136b8e19314deb950ba52eddc0,4549781,18.000000,2,540,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Twilight"",""scene"":""Industrial"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0306,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01214.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01214.mp4,sha256_validated_against_hf_lfs_metadata,66279a424da9d471c7bc9bd4c04def49e6e95d393c62ff995370f47dc3e23455,16840639,40.033333,5,1201,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0307,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01217.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01217.mp4,sha256_validated_against_hf_lfs_metadata,4da7cbe6f18163e0cc4ecd1054c8784abe75bc49adb96dfe5a49b586170981b2,8996028,18.000000,2,540,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Industrial"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0308,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01218.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01218.mp4,sha256_validated_against_hf_lfs_metadata,eec1281df4b87a7af56446c8acd9378ae8a631399353f75a5d9e299fc9c4afa4,17468153,40.233333,5,1207,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Rain""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0309,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01219.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01219.mp4,sha256_validated_against_hf_lfs_metadata,ac4128c413101c839407fab29b24e630c484524a6eff913a46bd6bea38bf9860,16535970,40.166667,5,1205,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0310,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01220.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01220.mp4,sha256_validated_against_hf_lfs_metadata,4f9a89a1e80d472c31001023a13327b838a7cf3c2bd0f5e43e61307f87c3fd4f,19030740,40.136986,5,1172,29.200000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0311,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01221.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01221.mp4,sha256_validated_against_hf_lfs_metadata,957e9c1414cbb7c10054aa0552fe6b89231bd3ba0cd9b7801552ed9a055b93ad,9111864,19.000000,2,570,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Other"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0312,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01222.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01222.mp4,sha256_validated_against_hf_lfs_metadata,23940ae4551f33931ddf756a6e588882862f48c8e813629d97bf9b8442d7f589,15228951,44.647303,5,1076,24.100000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Rain""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0313,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01224.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01224.mp4,sha256_validated_against_hf_lfs_metadata,70f84076cf2cc9dca9470c7c676f3111f37fd3d5aef39e2f50fb4956d66f6757,9538023,40.233333,5,1207,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0314,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01225.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01225.mp4,sha256_validated_against_hf_lfs_metadata,57c816b30628b85579b8d2416db61e3b0a93bc000b0acff606141c8e17139dac,8996410,19.000000,2,570,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0315,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01227.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01227.mp4,sha256_validated_against_hf_lfs_metadata,95f7e6a66d34365636446a8f2b955c2e10cbaeb496ea48b64eba15906304f20a,9085888,18.000000,2,540,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Twilight"",""scene"":""Urban"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0316,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01228.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01228.mp4,sha256_validated_against_hf_lfs_metadata,0a8b8689501b8bfe3de4852559ffc6949faf266758f3d06fe705933f20212311,14331060,40.559211,5,1233,30.400000000,1280,720,normal_driving,,"{""light_conditions"":""Twilight"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0317,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01229.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01229.mp4,sha256_validated_against_hf_lfs_metadata,673525eb9b512f6244db52b92dc0d5ba28a3d53a5457084ff8d82cd110f2afc3,18323802,45.033333,5,1351,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Other"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0318,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01230.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01230.mp4,sha256_validated_against_hf_lfs_metadata,da1e07a90341c265be3e3c75871ab12274f20d49fe9bedab6daa8a521a88953c,33803341,39.066667,4,1172,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0319,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01232.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01232.mp4,sha256_validated_against_hf_lfs_metadata,850c6a634a4ce136820986afe7c726e1ed802838d77c9a8f0a5f148e6d9be26e,8767463,18.000000,2,540,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Cloudy""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0320,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01234.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01234.mp4,sha256_validated_against_hf_lfs_metadata,fb9b6209baefbd9d02e0b1da684acffb0204cab9a86fbb57b4e32d770465bec6,15470613,39.655172,4,1150,29.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0321,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01235.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01235.mp4,sha256_validated_against_hf_lfs_metadata,a8e15f98da498f53215bee40ef5d9b9e755b5f2bb67df442c0a77dadf02bbb7f,13026492,39.466667,4,1184,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0322,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01236.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01236.mp4,sha256_validated_against_hf_lfs_metadata,5e4923bb02755c59e0b99d986a0bff8687b51a18046231d5fd1f39b2d8ab6df0,17638695,40.065359,5,1226,30.600000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0323,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01237.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01237.mp4,sha256_validated_against_hf_lfs_metadata,f2799773d9374c8731f7f7c16fd88c1ea7343d46fc19401b0915068734eb493a,23633167,40.633333,5,1219,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0324,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01238.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01238.mp4,sha256_validated_against_hf_lfs_metadata,8894ee8d97bc93ca7e394fe92357b1ada1f7eb0d0f0f4a6ecb2d515790f90846,23115325,40.196078,5,1230,30.600000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Clear""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0325,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01240.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01240.mp4,sha256_validated_against_hf_lfs_metadata,3ccd3a55d9aeca17d935dee14669d68669b61ebd9b474a454c397a95435178e5,1555547,18.000000,2,540,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0326,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01242.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01242.mp4,sha256_validated_against_hf_lfs_metadata,59de4c82d1d5946b5dffbc9e018baefaefc01d77beb9f2424580ee14952f3bbb,24228348,40.166667,5,1205,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Sub-urban"",""weather"":""Cloudy""}",pool_audit,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0327,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01248.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01248.mp4,sha256_validated_against_hf_lfs_metadata,cabe1204fbed2376d3d64373a0ecd25371e56f3044171c5edf37917f61d1dac4,15795229,40.588235,5,1242,30.600000000,1280,720,normal_driving,,"{""light_conditions"":""Twilight"",""scene"":""Urban"",""weather"":""Clear""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0328,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01249.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01249.mp4,sha256_validated_against_hf_lfs_metadata,89a9f75753ecfc8d3f29291b63cd62a4329ec1e60cdbbb1f348d3beb8bfac6e2,14704934,40.033333,5,1201,30.000000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Highway"",""weather"":""Rain""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
pool_0329,nexar_collision_prediction,nexar-ai/nexar_collision_prediction,aa97deda5a59f00bb7187739053b7c72e14374df,train,nexar:01250.mp4,video/mp4,datasets/casq_external/nexar/videos_hf/train/negative/01250.mp4,sha256_validated_against_hf_lfs_metadata,b6cbb2bc79b1ea4d8ddfa738a36c8fcaf59b033060dd64163fd81befc1962b52,25878877,40.196078,5,1230,30.600000000,1280,720,normal_driving,,"{""light_conditions"":""Normal"",""scene"":""Urban"",""weather"":""Cloudy""}",model_train,ELIGIBLE_NEXAR_OPEN_DATA_LICENSE,NO_EXACT_BENCHMARK_OVERLAP_PROVIDER_SEPARATED_PERCEPTUAL_AND_CAPTURE_SESSION_LINEAGE_UNRESOLVED,FFPROBE_PASS,ELIGIBLE_PENDING_CANDIDATE_EXTRACTION,NOT_RUN_PENDING_AUTHORITY,NOT_RUN_PENDING_AUTHORITY,UNKNOWN_NO_FROZEN_ORACLE_LABELS,false,"Provider collision/normal tag and timing are sampling metadata only; they are not Q1/Q2 labels, targets, or model features."
