run_id,method,family,task_id,deadline_name,replicate,action,checkpoint_index,confirmed_events,elapsed_seconds,frontier_candidates,frontier_temporal_entropy,frontier_unique_temporal_cells,observed_units,physical_oracle_calls,snapshot_path,temporal_coverage,event_precision,event_recall,event_f1,unique_confirmed_events
C01__Y8__V1_Q2__T_high__r01__attempt_001,C01,Y8,V1_Q2,T_high,1,scan,14,0,61.399101241,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r01__attempt_001,C01,Y8,V1_Q2,T_high,1,scan,15,0,62.266426726,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r01__attempt_001,C01,Y8,V1_Q2,T_high,1,query,16,0,78.946298801,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_01/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,initial_commit,0,0,0.048171206,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,1,0,1.016311764,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,2,0,1.925803326,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,3,0,2.817211527,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,query,4,0,20.064392181,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,5,0,21.04175626,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,6,0,21.954928924,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,7,0,22.913273925,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,query,8,0,39.920903522,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,9,0,40.911746626,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,10,0,41.845992484,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,11,0,42.760932478,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,query,12,0,59.771493939,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,13,0,60.751599316,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,14,0,61.667012573,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,scan,15,0,62.545861076,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_high__r02__attempt_001,C01,Y8,V1_Q2,T_high,2,query,16,0,79.304478612,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_high__replicate_02/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,initial_commit,0,0,0.046594139,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,1,0,1.101919378,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,2,0,2.138071597,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,3,0,3.070855365,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,query,4,0,20.010813312,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,5,0,21.056274898,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,6,0,21.992291447,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,7,0,22.989995675,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,query,8,0,39.581265959,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,9,0,40.551920511,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,10,0,41.477087218,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,11,0,42.438119819,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,query,12,0,59.112452769,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,13,0,60.110820945,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,14,0,61.080365136,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,scan,15,0,62.028625348,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r00__attempt_001,C01,Y8,V1_Q2,T_transition,0,query,16,0,78.381313358,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_00/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,initial_commit,0,0,0.049201397,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,1,0,0.904049125,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,2,0,1.719278267,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,3,0,2.610206457,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,query,4,0,19.615503333,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,5,0,20.659799918,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,6,0,21.637922518,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,7,0,22.613949855,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,query,8,0,39.505480282,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,9,0,40.609504306,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,10,0,41.610546817,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,11,0,42.665415439,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,query,12,0,59.646628622,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,13,0,60.757226169,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,14,0,61.779071527,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,scan,15,0,62.756274841,6,0.9999999999999999,6,12,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_015_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r01__attempt_001,C01,Y8,V1_Q2,T_transition,1,query,16,0,79.425076639,5,1.0000000000000002,5,12,4,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_01/attempt_001/checkpoint_016_snapshot.json,0.021180699253791062,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,initial_commit,0,0,0.056762394,0,0.0,0,0,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_000_snapshot.json,0.0,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,1,0,1.08501218,1,0.0,1,1,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_001_snapshot.json,0.0017650582711492553,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,2,0,2.035071576,1,0.0,1,2,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_002_snapshot.json,0.0035301165422985106,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,3,0,2.99328777,2,1.0,2,3,0,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_003_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,query,4,0,20.501808553,1,0.0,1,3,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_004_snapshot.json,0.0052951748134477655,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,5,0,21.531306108,2,1.0,2,4,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_005_snapshot.json,0.007060233084597021,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,6,0,22.450165225,3,0.9999999999999998,3,5,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_006_snapshot.json,0.008825291355746277,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,7,0,23.468637886,4,1.0,4,6,1,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_007_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,query,8,0,40.845430086,3,0.9999999999999998,3,6,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_008_snapshot.json,0.010590349626895531,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,9,0,41.877615503,4,1.0,4,7,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_009_snapshot.json,0.012355407898044787,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,10,0,42.820579235,4,1.0,4,8,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_010_snapshot.json,0.014120466169194042,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,11,0,43.825219745,5,1.0000000000000002,5,9,2,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_011_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,query,12,0,61.00451745,4,1.0,4,9,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_012_snapshot.json,0.015885524440343298,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,13,0,62.096837647,4,1.0,4,10,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_013_snapshot.json,0.017650582711492554,0.0,0.0,0.0,0
C01__Y8__V1_Q2__T_transition__r02__attempt_001,C01,Y8,V1_Q2,T_transition,2,scan,14,0,63.088229964,5,1.0000000000000002,5,11,3,/qiuyeqing/llama_prl/G-ARC/outputs/psvr_bottleneck_research/cycle_02_H_BOTTLE2/raw/C01__Y8__V1_Q2__T_transition__replicate_02/attempt_001/checkpoint_014_snapshot.json,0.01941564098264181,0.0,0.0,0.0,0
