video_id,query_id,unit_id,start_time,end_time,unit_score,top_track_id,top_class_id,candidate_count,top_track_evidence_json
V0,Q1,197,1970.0,1980.0,0.8575819282717149,39.0,3.0,10,"{""approximate_ttc_urgency"": 1.0914874648471027, ""box_growth"": 1.7872721696924763, ""front_region_occupancy"": 0.8604169484095097, ""path_directed_lateral_motion"": 0.0626340032996409, ""track_persistence"": 15.0}"
V0,Q1,198,1980.0,1990.0,0.7747626858502572,5.0,5.0,14,"{""approximate_ttc_urgency"": 0.7984541861044384, ""box_growth"": 1.5046937028026828, ""front_region_occupancy"": 0.5657721787644552, ""path_directed_lateral_motion"": 0.057993900019928005, ""track_persistence"": 37.0}"
V0,Q1,199,1990.0,2000.0,0.48080263992353467,2.0,2.0,10,"{""approximate_ttc_urgency"": 0.03688756614167343, ""box_growth"": 0.07335158608292201, ""front_region_occupancy"": 0.4884136270083644, ""path_directed_lateral_motion"": 0.08997887118416362, ""track_persistence"": 50.0}"
V0,Q1,200,2000.0,2010.0,0.6224846220165631,9.0,2.0,6,"{""approximate_ttc_urgency"": 0.7777541841413361, ""box_growth"": 1.387704905047982, ""front_region_occupancy"": 0.3602099786920654, ""path_directed_lateral_motion"": 0.01527325606334523, ""track_persistence"": 29.0}"
V0,Q1,201,2010.0,2020.0,0.7971441629218669,1.0,2.0,4,"{""approximate_ttc_urgency"": 0.8439490902149163, ""box_growth"": 1.539406078408126, ""front_region_occupancy"": 0.8034982066468213, ""path_directed_lateral_motion"": 0.015172166566344823, ""track_persistence"": 50.0}"
V0,Q1,202,2020.0,2030.0,0.6269675768450955,44.0,3.0,4,"{""approximate_ttc_urgency"": 0.912853642714406, ""box_growth"": 1.6875204021161605, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.058473916184864326, ""track_persistence"": 11.0}"
V0,Q1,203,2030.0,2040.0,0.8299917260728945,2.0,2.0,10,"{""approximate_ttc_urgency"": 0.825542542132482, ""box_growth"": 1.520604082175778, ""front_region_occupancy"": 0.7551934288973764, ""path_directed_lateral_motion"": 0.029607937472968637, ""track_persistence"": 50.0}"
V0,Q1,204,2040.0,2050.0,0.8173573837613624,4.0,5.0,9,"{""approximate_ttc_urgency"": 1.2671734329289055, ""box_growth"": 2.1724647024896773, ""front_region_occupancy"": 0.48118866042225394, ""path_directed_lateral_motion"": 0.22124024517863008, ""track_persistence"": 22.0}"
V0,Q1,205,2050.0,2060.0,0.7963606660030751,33.0,2.0,11,"{""approximate_ttc_urgency"": 2.006186541585584, ""box_growth"": 3.042060512581952, ""front_region_occupancy"": 0.35844432724619657, ""path_directed_lateral_motion"": 0.09953504357676742, ""track_persistence"": 23.0}"
V0,Q1,206,2060.0,2070.0,0.9114890255973848,27.0,7.0,23,"{""approximate_ttc_urgency"": 1.7387890957062875, ""box_growth"": 2.835446060144806, ""front_region_occupancy"": 0.6759913212824527, ""path_directed_lateral_motion"": 0.14956588445618293, ""track_persistence"": 33.0}"
V0,Q1,207,2070.0,2080.0,0.6141755341144253,2.0,2.0,17,"{""approximate_ttc_urgency"": 0.13519912014213128, ""box_growth"": 0.26404991570808584, ""front_region_occupancy"": 0.9753526024834792, ""path_directed_lateral_motion"": 0.06365515027052183, ""track_persistence"": 50.0}"
V0,Q1,208,2080.0,2090.0,0.6300719420637838,7.0,2.0,15,"{""approximate_ttc_urgency"": 0.6675057351483376, ""box_growth"": 1.2570498899423501, ""front_region_occupancy"": 0.6287240768169817, ""path_directed_lateral_motion"": 0.0064297529519149205, ""track_persistence"": 27.0}"
V0,Q1,209,2090.0,2100.0,0.7967614840391234,3.0,2.0,18,"{""approximate_ttc_urgency"": 0.7703893144238919, ""box_growth"": 1.3944909813441702, ""front_region_occupancy"": 0.75111584772095, ""path_directed_lateral_motion"": 0.022105141762762844, ""track_persistence"": 50.0}"
V0,Q1,210,2100.0,2110.0,0.733218213935203,7.0,2.0,23,"{""approximate_ttc_urgency"": 0.4939788557135511, ""box_growth"": 0.9365851293479222, ""front_region_occupancy"": 0.9964243696736714, ""path_directed_lateral_motion"": 0.025432909457658453, ""track_persistence"": 50.0}"
V0,Q1,211,2110.0,2120.0,0.8424316907240114,7.0,2.0,17,"{""approximate_ttc_urgency"": 1.3181483571228803, ""box_growth"": 2.08643122702354, ""front_region_occupancy"": 0.6319203341216205, ""path_directed_lateral_motion"": 0.1729275718455786, ""track_persistence"": 13.0}"
V0,Q1,212,2120.0,2130.0,0.7221399263251046,2.0,2.0,15,"{""approximate_ttc_urgency"": 0.735073211282609, ""box_growth"": 1.472515682126696, ""front_region_occupancy"": 0.5459920289859544, ""path_directed_lateral_motion"": 0.04160452690000995, ""track_persistence"": 20.0}"
V0,Q1,213,2130.0,2140.0,0.5407959389838615,1.0,2.0,3,"{""approximate_ttc_urgency"": 0.32166739230996766, ""box_growth"": 0.6582988307513333, ""front_region_occupancy"": 0.8465771348319121, ""path_directed_lateral_motion"": 0.002817472364517722, ""track_persistence"": 50.0}"
V0,Q1,214,2140.0,2150.0,0.7238528333000833,131.0,3.0,9,"{""approximate_ttc_urgency"": 1.6214896972370165, ""box_growth"": 2.7355806672524623, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.07451869491871459, ""track_persistence"": 22.0}"
V0,Q1,215,2150.0,2160.0,0.6987888278068477,83.0,2.0,9,"{""approximate_ttc_urgency"": 0.6476694685851854, ""box_growth"": 1.215415335814109, ""front_region_occupancy"": 0.7195970480431181, ""path_directed_lateral_motion"": 0.016966823029644466, ""track_persistence"": 20.0}"
V0,Q1,216,2160.0,2170.0,0.711394401063497,80.0,2.0,16,"{""approximate_ttc_urgency"": 1.8408558569746076, ""box_growth"": 3.10114435189524, ""front_region_occupancy"": 0.7247806798860743, ""path_directed_lateral_motion"": 0.007056793935669387, ""track_persistence"": 6.0}"
V0,Q1,217,2170.0,2180.0,0.6059364138020346,6.0,2.0,11,"{""approximate_ttc_urgency"": 0.2989001979728287, ""box_growth"": 0.7435496486311485, ""front_region_occupancy"": 0.7575103131023538, ""path_directed_lateral_motion"": 0.022162441705638462, ""track_persistence"": 23.0}"
V0,Q1,218,2180.0,2190.0,0.6435136150010269,2.0,2.0,11,"{""approximate_ttc_urgency"": 0.3393574800927325, ""box_growth"": 0.6906436106025906, ""front_region_occupancy"": 0.7745545367408042, ""path_directed_lateral_motion"": 0.03970337678424721, ""track_persistence"": 25.0}"
V0,Q1,219,2190.0,2200.0,0.6428947196226606,1.0,2.0,9,"{""approximate_ttc_urgency"": 0.2021228934746747, ""box_growth"": 0.39242251737685235, ""front_region_occupancy"": 0.8821118473788913, ""path_directed_lateral_motion"": 0.0691676272993387, ""track_persistence"": 50.0}"
V0,Q1,220,2200.0,2210.0,0.6053381875964419,89.0,2.0,9,"{""approximate_ttc_urgency"": 0.40912057083932746, ""box_growth"": 0.7463455827176775, ""front_region_occupancy"": 0.6779857552017771, ""path_directed_lateral_motion"": 0.03909882662411903, ""track_persistence"": 13.0}"
V0,Q1,221,2210.0,2220.0,0.6887235535040485,2.0,2.0,9,"{""approximate_ttc_urgency"": 0.46562254231720196, ""box_growth"": 0.8754731854866964, ""front_region_occupancy"": 0.7342271662246075, ""path_directed_lateral_motion"": 0.03587278420930525, ""track_persistence"": 30.0}"
V0,Q1,222,2220.0,2230.0,0.8783392527971093,4.0,2.0,3,"{""approximate_ttc_urgency"": 0.9334958868402745, ""box_growth"": 1.6693829538357683, ""front_region_occupancy"": 0.8635202591936751, ""path_directed_lateral_motion"": 0.06384310361989837, ""track_persistence"": 43.0}"
V0,Q1,223,2230.0,2240.0,0.6155963254987569,4.0,3.0,2,"{""approximate_ttc_urgency"": 0.35234830689926744, ""box_growth"": 0.7364738106471693, ""front_region_occupancy"": 0.8004778804378239, ""path_directed_lateral_motion"": 0.11690126126497921, ""track_persistence"": 5.0}"
V0,Q1,224,2240.0,2250.0,0.5428475062994267,8.0,3.0,2,"{""approximate_ttc_urgency"": 0.621491665546818, ""box_growth"": 1.142318585117464, ""front_region_occupancy"": 0.6689364962315728, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 12.0}"
V0,Q1,225,2250.0,2260.0,0.5109369297279435,1.0,2.0,5,"{""approximate_ttc_urgency"": 1.2949582440249325, ""box_growth"": 2.3133878928535356, ""front_region_occupancy"": 0.16450939939357348, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 9.0}"
V0,Q1,226,2260.0,2270.0,0.6856141253922496,1.0,2.0,10,"{""approximate_ttc_urgency"": 0.7693817471629263, ""box_growth"": 1.4868853614782052, ""front_region_occupancy"": 0.6870339077856408, ""path_directed_lateral_motion"": 0.004998367000281196, ""track_persistence"": 48.0}"
V0,Q1,227,2270.0,2280.0,0.7762585378560046,22.0,2.0,17,"{""approximate_ttc_urgency"": 0.7228008641174769, ""box_growth"": 1.295381065283448, ""front_region_occupancy"": 0.7008057427806434, ""path_directed_lateral_motion"": 0.25275720058195156, ""track_persistence"": 11.0}"
V0,Q1,228,2280.0,2290.0,0.6251055822662585,43.0,7.0,10,"{""approximate_ttc_urgency"": 0.2853509607289348, ""box_growth"": 0.5552590765787839, ""front_region_occupancy"": 0.9430039119043526, ""path_directed_lateral_motion"": 0.040232904550376286, ""track_persistence"": 24.0}"
V0,Q1,229,2290.0,2300.0,0.6165287904732257,1.0,2.0,12,"{""approximate_ttc_urgency"": 0.10725370147933148, ""box_growth"": 0.1938654325796365, ""front_region_occupancy"": 0.9462113975264407, ""path_directed_lateral_motion"": 0.11818101297111233, ""track_persistence"": 50.0}"
V0,Q1,230,2300.0,2310.0,0.8290064116051312,29.0,2.0,17,"{""approximate_ttc_urgency"": 0.8265861113056697, ""box_growth"": 1.4088530201388865, ""front_region_occupancy"": 0.8044813100513097, ""path_directed_lateral_motion"": 0.1794191149578066, ""track_persistence"": 13.0}"
V0,Q1,231,2310.0,2320.0,0.7284613601708335,1.0,2.0,11,"{""approximate_ttc_urgency"": 1.393298083524358, ""box_growth"": 2.336812363752729, ""front_region_occupancy"": 0.12005463905873957, ""path_directed_lateral_motion"": 0.17427193499908708, ""track_persistence"": 15.0}"
V0,Q1,232,2320.0,2330.0,0.8608602200001796,2.0,2.0,11,"{""approximate_ttc_urgency"": 1.4414278355908228, ""box_growth"": 2.500062101995838, ""front_region_occupancy"": 0.9288116314498074, ""path_directed_lateral_motion"": 0.015916906877974264, ""track_persistence"": 48.0}"
V0,Q1,233,2330.0,2340.0,0.8049021052532777,62.0,2.0,13,"{""approximate_ttc_urgency"": 0.8184333737700579, ""box_growth"": 1.5374403099761536, ""front_region_occupancy"": 0.7423076775291486, ""path_directed_lateral_motion"": 0.04157011514513442, ""track_persistence"": 21.0}"
V0,Q1,234,2340.0,2350.0,0.8681764793750167,41.0,2.0,10,"{""approximate_ttc_urgency"": 1.0664888552062524, ""box_growth"": 1.9340162045951872, ""front_region_occupancy"": 0.7698166535093117, ""path_directed_lateral_motion"": 0.04194061768848215, ""track_persistence"": 36.0}"
V0,Q1,235,2350.0,2360.0,0.8117084234454295,1.0,2.0,11,"{""approximate_ttc_urgency"": 1.2520713985971292, ""box_growth"": 2.1767175816253195, ""front_region_occupancy"": 0.6021096339250879, ""path_directed_lateral_motion"": 0.025043810261656137, ""track_persistence"": 45.0}"
V0,Q1,236,2360.0,2370.0,0.7318546558754765,168.0,2.0,16,"{""approximate_ttc_urgency"": 0.767905947388203, ""box_growth"": 1.5522820573152714, ""front_region_occupancy"": 0.6714976009553483, ""path_directed_lateral_motion"": 0.018516067254865383, ""track_persistence"": 21.0}"
V0,Q1,237,2370.0,2380.0,0.6612617572395324,18.0,2.0,13,"{""approximate_ttc_urgency"": 0.6569662391885713, ""box_growth"": 1.1622716409173925, ""front_region_occupancy"": 0.7143161380078743, ""path_directed_lateral_motion"": 0.0063673667450543795, ""track_persistence"": 44.0}"
V0,Q1,238,2380.0,2390.0,0.8348928405195073,54.0,2.0,25,"{""approximate_ttc_urgency"": 0.8059819706114397, ""box_growth"": 1.5494152480323613, ""front_region_occupancy"": 0.7837887414957447, ""path_directed_lateral_motion"": 0.05752365901861451, ""track_persistence"": 25.0}"
V0,Q1,239,2390.0,2400.0,0.7849070357207619,3.0,2.0,16,"{""approximate_ttc_urgency"": 1.1709814483070902, ""box_growth"": 2.052238664670135, ""front_region_occupancy"": 0.48561937874794964, ""path_directed_lateral_motion"": 0.040600784488753414, ""track_persistence"": 42.0}"
V0,Q1,240,2400.0,2410.0,0.6397869718994286,2.0,2.0,11,"{""approximate_ttc_urgency"": 0.20676019381065294, ""box_growth"": 0.38983495823428055, ""front_region_occupancy"": 0.8765106137314839, ""path_directed_lateral_motion"": 0.063060772638393, ""track_persistence"": 50.0}"
V0,Q1,241,2410.0,2420.0,0.6708793419268817,1.0,2.0,9,"{""approximate_ttc_urgency"": 0.3238235549893665, ""box_growth"": 0.6930280748451375, ""front_region_occupancy"": 0.7658499568004885, ""path_directed_lateral_motion"": 0.042631634336515914, ""track_persistence"": 50.0}"
V0,Q1,242,2420.0,2430.0,0.8429794358795055,3.0,2.0,15,"{""approximate_ttc_urgency"": 1.0322186049781314, ""box_growth"": 1.8372192843642658, ""front_region_occupancy"": 0.8011792576893263, ""path_directed_lateral_motion"": 0.01922822368774527, ""track_persistence"": 50.0}"
V0,Q1,243,2430.0,2440.0,0.7726123731793834,3.0,2.0,15,"{""approximate_ttc_urgency"": 1.2839408089871098, ""box_growth"": 2.251295754630015, ""front_region_occupancy"": 0.8118394096729447, ""path_directed_lateral_motion"": 0.006811063806167336, ""track_persistence"": 23.0}"
V0,Q1,244,2440.0,2450.0,0.8305994095906841,85.0,2.0,28,"{""approximate_ttc_urgency"": 1.6549020238881322, ""box_growth"": 2.8066018054961575, ""front_region_occupancy"": 0.6034483208962613, ""path_directed_lateral_motion"": 0.03980656827670392, ""track_persistence"": 22.0}"
V0,Q1,245,2450.0,2460.0,0.7826293746269338,59.0,2.0,21,"{""approximate_ttc_urgency"": 0.9577121664601723, ""box_growth"": 1.687945270263735, ""front_region_occupancy"": 0.731813348550619, ""path_directed_lateral_motion"": 0.014499190260840773, ""track_persistence"": 41.0}"
V0,Q1,246,2460.0,2470.0,0.7973393006902141,3.0,2.0,21,"{""approximate_ttc_urgency"": 1.110755505569152, ""box_growth"": 1.9906157541103477, ""front_region_occupancy"": 0.7182158762340312, ""path_directed_lateral_motion"": 0.013892335387336727, ""track_persistence"": 42.0}"
V0,Q1,247,2470.0,2480.0,0.9052307990721316,1.0,2.0,28,"{""approximate_ttc_urgency"": 0.9655580730781602, ""box_growth"": 1.6738679942568728, ""front_region_occupancy"": 0.7912214097271986, ""path_directed_lateral_motion"": 0.2004077025637057, ""track_persistence"": 49.0}"
V0,Q1,248,2480.0,2490.0,0.8271628536523764,45.0,2.0,23,"{""approximate_ttc_urgency"": 1.4366804891009715, ""box_growth"": 2.5463935556783586, ""front_region_occupancy"": 0.5762143470508617, ""path_directed_lateral_motion"": 0.03747384474898393, ""track_persistence"": 36.0}"
V0,Q1,249,2490.0,2500.0,0.6940363805395189,26.0,2.0,15,"{""approximate_ttc_urgency"": 0.727397883952528, ""box_growth"": 1.3477747176571147, ""front_region_occupancy"": 0.5773861862615578, ""path_directed_lateral_motion"": 0.01745478648210884, ""track_persistence"": 35.0}"
V0,Q1,250,2500.0,2510.0,0.7087883000382716,18.0,2.0,29,"{""approximate_ttc_urgency"": 0.5820180244684383, ""box_growth"": 1.126173816556311, ""front_region_occupancy"": 0.6386048824287501, ""path_directed_lateral_motion"": 0.026728794157416795, ""track_persistence"": 46.0}"
V0,Q1,251,2510.0,2520.0,0.7863639598311873,3.0,2.0,39,"{""approximate_ttc_urgency"": 1.5666525693587683, ""box_growth"": 2.6971735617617085, ""front_region_occupancy"": 0.30188940809543807, ""path_directed_lateral_motion"": 0.08787673416742305, ""track_persistence"": 34.0}"
V0,Q1,252,2520.0,2530.0,0.7231815628484167,23.0,2.0,27,"{""approximate_ttc_urgency"": 0.86448722382526, ""box_growth"": 1.5977011157276004, ""front_region_occupancy"": 0.5863199854778401, ""path_directed_lateral_motion"": 0.02136485193213323, ""track_persistence"": 19.0}"
V0,Q1,253,2530.0,2540.0,0.876117799169544,2.0,2.0,17,"{""approximate_ttc_urgency"": 1.2411379828402, ""box_growth"": 2.129888466587784, ""front_region_occupancy"": 0.9431931910818131, ""path_directed_lateral_motion"": 0.023191297545394583, ""track_persistence"": 49.0}"
V0,Q1,254,2540.0,2550.0,0.7844098572097785,143.0,2.0,12,"{""approximate_ttc_urgency"": 1.1100488463743174, ""box_growth"": 2.012398995803438, ""front_region_occupancy"": 0.7371744277743432, ""path_directed_lateral_motion"": 0.013242962525707603, ""track_persistence"": 23.0}"
V0,Q1,255,2550.0,2560.0,0.8123534970148432,2.0,2.0,10,"{""approximate_ttc_urgency"": 0.671732775658312, ""box_growth"": 1.2513797302370564, ""front_region_occupancy"": 0.8803891197351429, ""path_directed_lateral_motion"": 0.037529157870069496, ""track_persistence"": 50.0}"
V0,Q1,256,2560.0,2570.0,0.7756498754718975,43.0,2.0,29,"{""approximate_ttc_urgency"": 0.6459452517785176, ""box_growth"": 1.2983590821699535, ""front_region_occupancy"": 0.6276846303277573, ""path_directed_lateral_motion"": 0.10591797086237952, ""track_persistence"": 33.0}"
V0,Q1,257,2570.0,2580.0,0.7861970779994681,2.0,2.0,27,"{""approximate_ttc_urgency"": 0.9622155660848116, ""box_growth"": 1.609731053923016, ""front_region_occupancy"": 0.7301594064535464, ""path_directed_lateral_motion"": 0.06912971873796332, ""track_persistence"": 7.0}"
V0,Q1,258,2580.0,2590.0,0.9171624628467712,4.0,2.0,13,"{""approximate_ttc_urgency"": 1.8634656939537857, ""box_growth"": 3.0795742038227516, ""front_region_occupancy"": 0.7548203966787113, ""path_directed_lateral_motion"": 0.038467096740739795, ""track_persistence"": 50.0}"
V0,Q1,259,2590.0,2600.0,0.6681148831193363,3.0,2.0,22,"{""approximate_ttc_urgency"": 0.2570580126088443, ""box_growth"": 0.5020089418819443, ""front_region_occupancy"": 0.9282235831092902, ""path_directed_lateral_motion"": 0.07314071473908125, ""track_persistence"": 50.0}"
V0,Q1,260,2600.0,2610.0,0.6871252567493839,75.0,2.0,20,"{""approximate_ttc_urgency"": 0.8309547143252526, ""box_growth"": 1.4895258764711707, ""front_region_occupancy"": 0.7506246661321428, ""path_directed_lateral_motion"": 0.005310774871920202, ""track_persistence"": 19.0}"
V0,Q1,261,2610.0,2620.0,0.5562570319396414,4.0,2.0,5,"{""approximate_ttc_urgency"": 0.6051906483008952, ""box_growth"": 1.127932844227836, ""front_region_occupancy"": 0.6969212250882992, ""path_directed_lateral_motion"": 0.003917933264649549, ""track_persistence"": 8.0}"
V0,Q1,262,2620.0,2630.0,0.7007856638581476,3.0,2.0,8,"{""approximate_ttc_urgency"": 0.6507985732964653, ""box_growth"": 1.1935916925583026, ""front_region_occupancy"": 0.7083164029795086, ""path_directed_lateral_motion"": 0.010692519021191548, ""track_persistence"": 50.0}"
V0,Q1,263,2630.0,2640.0,0.8366704905192055,1.0,2.0,12,"{""approximate_ttc_urgency"": 1.5150774435136078, ""box_growth"": 2.3223928407123995, ""front_region_occupancy"": 0.4510175919870812, ""path_directed_lateral_motion"": 0.1437125482666462, ""track_persistence"": 49.0}"
V0,Q1,264,2640.0,2650.0,0.7761470884333518,6.0,2.0,14,"{""approximate_ttc_urgency"": 0.9886089174681963, ""box_growth"": 1.879428985446426, ""front_region_occupancy"": 0.6189025742403931, ""path_directed_lateral_motion"": 0.021634423924134873, ""track_persistence"": 31.0}"
V0,Q1,265,2650.0,2660.0,0.5948045823838087,60.0,2.0,8,"{""approximate_ttc_urgency"": 0.9010799033435138, ""box_growth"": 1.6188682873652909, ""front_region_occupancy"": 0.6254467990304692, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 11.0}"
V0,Q1,266,2660.0,2670.0,0.7235844698126822,39.0,2.0,11,"{""approximate_ttc_urgency"": 1.476844733765616, ""box_growth"": 2.6013617429093308, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.05745475603598887, ""track_persistence"": 34.0}"
V0,Q1,267,2670.0,2680.0,0.7688639169594638,8.0,2.0,20,"{""approximate_ttc_urgency"": 0.9353054927290884, ""box_growth"": 1.7030508055102418, ""front_region_occupancy"": 0.6619503588877033, ""path_directed_lateral_motion"": 0.017230355083107513, ""track_persistence"": 44.0}"
V0,Q1,268,2680.0,2690.0,0.7299132540031879,7.0,2.0,19,"{""approximate_ttc_urgency"": 0.8922358433055648, ""box_growth"": 1.5666984395793653, ""front_region_occupancy"": 0.37595110509867985, ""path_directed_lateral_motion"": 0.09029588724088003, ""track_persistence"": 24.0}"
V0,Q1,269,2690.0,2700.0,0.7527693733058876,2.0,2.0,4,"{""approximate_ttc_urgency"": 0.8830904980501827, ""box_growth"": 1.6278285267983597, ""front_region_occupancy"": 0.7708452603189571, ""path_directed_lateral_motion"": 0.008496365593447242, ""track_persistence"": 44.0}"
V0,Q1,270,2700.0,2710.0,0.7741652061207425,4.0,2.0,4,"{""approximate_ttc_urgency"": 0.9828721298077325, ""box_growth"": 1.7370616602259965, ""front_region_occupancy"": 0.6526361846652263, ""path_directed_lateral_motion"": 0.014632545745091086, ""track_persistence"": 50.0}"
V0,Q1,271,2710.0,2720.0,0.6034183805950912,41.0,2.0,14,"{""approximate_ttc_urgency"": 1.095932215759658, ""box_growth"": 1.9889571098746381, ""front_region_occupancy"": 0.5223354479783706, ""path_directed_lateral_motion"": 0.0, ""track_persistence"": 15.0}"
V0,Q1,272,2720.0,2730.0,0.7092466322371689,2.0,2.0,15,"{""approximate_ttc_urgency"": 0.6085068059211884, ""box_growth"": 1.1152262493430263, ""front_region_occupancy"": 0.7841491837986891, ""path_directed_lateral_motion"": 0.012230319152451138, ""track_persistence"": 49.0}"
V0,Q1,273,2730.0,2740.0,0.7963589428841906,73.0,2.0,19,"{""approximate_ttc_urgency"": 1.4898452381171499, ""box_growth"": 2.6050434025468534, ""front_region_occupancy"": 0.39570915979807497, ""path_directed_lateral_motion"": 0.1593407301897437, ""track_persistence"": 19.0}"
V0,Q1,274,2740.0,2750.0,0.7012279756021982,2.0,2.0,9,"{""approximate_ttc_urgency"": 0.5226313643360422, ""box_growth"": 0.9352827035747108, ""front_region_occupancy"": 0.6471172575961098, ""path_directed_lateral_motion"": 0.03559939751922235, ""track_persistence"": 50.0}"
V0,Q1,275,2750.0,2760.0,0.7374857668837307,3.0,2.0,11,"{""approximate_ttc_urgency"": 0.7939661821921546, ""box_growth"": 1.4632526854524155, ""front_region_occupancy"": 0.6998933363103964, ""path_directed_lateral_motion"": 0.010808152054341843, ""track_persistence"": 50.0}"
V0,Q1,276,2760.0,2770.0,0.7136292989272546,2.0,2.0,16,"{""approximate_ttc_urgency"": 0.7884144767647889, ""box_growth"": 1.4418463213165402, ""front_region_occupancy"": 0.7239383859460439, ""path_directed_lateral_motion"": 0.005990744790412257, ""track_persistence"": 50.0}"
V0,Q1,277,2770.0,2780.0,0.8103728653610137,19.0,2.0,13,"{""approximate_ttc_urgency"": 1.8219902125353797, ""box_growth"": 3.3214951469820004, ""front_region_occupancy"": 0.41838137368203787, ""path_directed_lateral_motion"": 0.20313275294165886, ""track_persistence"": 17.0}"
V0,Q1,278,2780.0,2790.0,0.8059062848474365,22.0,2.0,14,"{""approximate_ttc_urgency"": 0.8796568251876468, ""box_growth"": 1.593440691515038, ""front_region_occupancy"": 0.7223851208760292, ""path_directed_lateral_motion"": 0.030045435649881023, ""track_persistence"": 31.0}"
V0,Q1,279,2790.0,2800.0,0.7150552442043991,4.0,2.0,18,"{""approximate_ttc_urgency"": 0.8112301544849416, ""box_growth"": 1.5373048152468567, ""front_region_occupancy"": 0.508650196055845, ""path_directed_lateral_motion"": 0.019958745805331468, ""track_persistence"": 49.0}"
V0,Q1,280,2800.0,2810.0,0.8690249835251282,7.0,2.0,19,"{""approximate_ttc_urgency"": 1.0271103257491088, ""box_growth"": 1.9881177728772566, ""front_region_occupancy"": 0.6868569494466971, ""path_directed_lateral_motion"": 0.0940262983583829, ""track_persistence"": 35.0}"
V0,Q1,281,2810.0,2820.0,0.6479548916566021,2.0,2.0,13,"{""approximate_ttc_urgency"": 0.4311653802756195, ""box_growth"": 0.8476429415500323, ""front_region_occupancy"": 0.7727386013677424, ""path_directed_lateral_motion"": 0.01469405775034158, ""track_persistence"": 48.0}"
V0,Q1,282,2820.0,2830.0,0.7817432133136841,79.0,2.0,21,"{""approximate_ttc_urgency"": 0.8185863885182912, ""box_growth"": 1.5284528753829234, ""front_region_occupancy"": 0.7062909826389686, ""path_directed_lateral_motion"": 0.06603226343466191, ""track_persistence"": 11.0}"
V0,Q1,283,2830.0,2840.0,0.6140161641005947,121.0,2.0,8,"{""approximate_ttc_urgency"": 0.9284939762482431, ""box_growth"": 1.547674181014639, ""front_region_occupancy"": 0.0, ""path_directed_lateral_motion"": 0.029285714701245136, ""track_persistence"": 18.0}"
V0,Q1,284,2840.0,2850.0,0.6377598926824783,60.0,2.0,8,"{""approximate_ttc_urgency"": 0.6344930720248152, ""box_growth"": 1.1774691241010438, ""front_region_occupancy"": 0.662400296222448, ""path_directed_lateral_motion"": 0.016225738470263065, ""track_persistence"": 10.0}"
V0,Q1,285,2850.0,2860.0,0.7291177092315938,3.0,2.0,11,"{""approximate_ttc_urgency"": 0.656722938560348, ""box_growth"": 1.2075462521728448, ""front_region_occupancy"": 0.893731498361772, ""path_directed_lateral_motion"": 0.010082326286937704, ""track_persistence"": 50.0}"
V0,Q1,286,2860.0,2870.0,0.5968328329488396,6.0,2.0,8,"{""approximate_ttc_urgency"": 0.8838313959993329, ""box_growth"": 1.551143493062727, ""front_region_occupancy"": 0.40986902138033965, ""path_directed_lateral_motion"": 0.0038317051952738265, ""track_persistence"": 38.0}"
V0,Q1,287,2870.0,2880.0,0.8094505661994493,2.0,2.0,9,"{""approximate_ttc_urgency"": 1.0799912147127548, ""box_growth"": 1.9563287294164786, ""front_region_occupancy"": 0.462222754163488, ""path_directed_lateral_motion"": 0.07719724869790712, ""track_persistence"": 50.0}"
V0,Q1,288,2880.0,2890.0,0.7993562033892139,3.0,2.0,6,"{""approximate_ttc_urgency"": 1.183483770614373, ""box_growth"": 2.06101987983746, ""front_region_occupancy"": 0.7798716988410754, ""path_directed_lateral_motion"": 0.007706643634565649, ""track_persistence"": 50.0}"
V0,Q1,289,2890.0,2900.0,0.8252213991053072,1.0,2.0,11,"{""approximate_ttc_urgency"": 1.5498788861407156, ""box_growth"": 2.634906268683694, ""front_region_occupancy"": 0.7434146195113656, ""path_directed_lateral_motion"": 0.011110864235194175, ""track_persistence"": 48.0}"
V0,Q1,290,2900.0,2910.0,0.7920412232852456,1.0,2.0,14,"{""approximate_ttc_urgency"": 1.1602820008246024, ""box_growth"": 1.9778693499359545, ""front_region_occupancy"": 0.7139467594306916, ""path_directed_lateral_motion"": 0.01023038425308711, ""track_persistence"": 50.0}"
V0,Q1,291,2910.0,2920.0,0.8056731722648527,1.0,2.0,6,"{""approximate_ttc_urgency"": 0.9878495320321988, ""box_growth"": 1.7581892618596333, ""front_region_occupancy"": 0.6711643100530448, ""path_directed_lateral_motion"": 0.025219604261157384, ""track_persistence"": 45.0}"
V0,Q1,292,2920.0,2930.0,0.6952408730816085,3.0,2.0,13,"{""approximate_ttc_urgency"": 0.9271882380527298, ""box_growth"": 1.77165597477139, ""front_region_occupancy"": 0.6082321866726098, ""path_directed_lateral_motion"": 0.0066948744629319636, ""track_persistence"": 40.0}"
