design_id,A_density,B_temporal_modes,C_event_duration,D_proxy_noise,E_cost_ratio,verify_scan_cost_ratio,F_deadline,policy,mean_auc,median_auc,mean_terminal_recall
123,1,0,1,0,3,30.0,2,sequential,0.6982078853046595,0.7075119474313022,1.0
123,1,0,1,0,3,30.0,2,uniform_stride,0.8141726403823177,0.8223566308243727,1.0
124,1,0,1,1,0,1.0,0,datb_sv,0.38125,0.3680555555555555,0.75
124,1,0,1,1,0,1.0,0,largest_gap,0.38125,0.3680555555555555,0.75
124,1,0,1,1,0,1.0,0,random_temporal,0.3402777777777778,0.2361111111111112,0.5833333333333334
124,1,0,1,1,0,1.0,0,sequential,0.01111111111111111,0.010416666666666666,0.13333333333333333
124,1,0,1,1,0,1.0,0,uniform_stride,0.40902777777777777,0.40972222222222227,0.6666666666666667
125,1,0,1,1,1,3.0,0,datb_sv,0.54375,0.5260416666666666,0.9166666666666666
125,1,0,1,1,1,3.0,0,largest_gap,0.54375,0.5260416666666666,0.9166666666666666
125,1,0,1,1,1,3.0,0,random_temporal,0.4149305555555555,0.45138888888888884,0.6666666666666667
125,1,0,1,1,1,3.0,0,sequential,0.09409722222222221,0.09027777777777778,0.3
125,1,0,1,1,1,3.0,0,uniform_stride,0.3333333333333333,0.2812499999999999,0.5
126,1,0,1,1,2,10.0,0,datb_sv,0.5205808080808081,0.5795454545454548,0.9333333333333333
126,1,0,1,1,2,10.0,0,largest_gap,0.5205808080808081,0.5795454545454548,0.9333333333333333
126,1,0,1,1,2,10.0,0,random_temporal,0.55,0.48547979797979773,0.8333333333333334
126,1,0,1,1,2,10.0,0,sequential,0.14595959595959596,0.14835858585858586,0.4666666666666667
126,1,0,1,1,2,10.0,0,uniform_stride,0.4690656565656566,0.5119949494949495,0.7166666666666667
127,1,0,1,1,3,30.0,0,datb_sv,0.5508064516129032,0.5535394265232974,1.0
127,1,0,1,1,3,30.0,0,largest_gap,0.5508064516129032,0.5535394265232974,1.0
127,1,0,1,1,3,30.0,0,random_temporal,0.4832885304659499,0.5521953405017922,0.8833333333333334
127,1,0,1,1,3,30.0,0,sequential,0.16442652329749102,0.1671146953405018,0.5166666666666667
127,1,0,1,1,3,30.0,0,uniform_stride,0.4068548387096774,0.40658602150537637,0.6833333333333333
128,1,0,1,2,0,1.0,1,datb_sv,0.5190972222222221,0.5243055555555551,0.8666666666666666
128,1,0,1,2,0,1.0,1,largest_gap,0.5190972222222221,0.5243055555555551,0.8666666666666666
128,1,0,1,2,0,1.0,1,random_temporal,0.47534722222222225,0.5277777777777778,0.8666666666666666
128,1,0,1,2,0,1.0,1,sequential,0.17743055555555556,0.171875,0.7833333333333333
128,1,0,1,2,0,1.0,1,uniform_stride,0.44027777777777777,0.4149305555555555,0.6833333333333333
129,1,0,1,2,1,3.0,1,datb_sv,0.5727430555555555,0.6354166666666664,0.9166666666666666
129,1,0,1,2,1,3.0,1,largest_gap,0.5727430555555555,0.6354166666666664,0.9166666666666666
129,1,0,1,2,1,3.0,1,random_temporal,0.5260416666666666,0.5902777777777775,0.8666666666666666
129,1,0,1,2,1,3.0,1,sequential,0.28194444444444444,0.28038194444444453,0.8666666666666666
129,1,0,1,2,1,3.0,1,uniform_stride,0.4611111111111111,0.439236111111111,0.9
130,1,0,1,2,2,10.0,1,datb_sv,0.6530934343434343,0.6871843434343434,1.0
130,1,0,1,2,2,10.0,1,largest_gap,0.6530934343434343,0.6871843434343434,1.0
130,1,0,1,2,2,10.0,1,random_temporal,0.6758207070707073,0.6502525252525255,1.0
130,1,0,1,2,2,10.0,1,sequential,0.455429292929293,0.4488636363636364,1.0
130,1,0,1,2,2,10.0,1,uniform_stride,0.5777146464646464,0.5868055555555556,1.0
131,1,0,1,2,3,30.0,1,datb_sv,0.6662410394265232,0.6776433691756271,0.9833333333333334
131,1,0,1,2,3,30.0,1,largest_gap,0.6662410394265232,0.6776433691756271,0.9833333333333334
131,1,0,1,2,3,30.0,1,random_temporal,0.701836917562724,0.7025089605734768,1.0
131,1,0,1,2,3,30.0,1,sequential,0.5072356630824373,0.5226254480286738,1.0
131,1,0,1,2,3,30.0,1,uniform_stride,0.6133960573476702,0.5817652329749105,0.9833333333333334
132,1,0,2,0,0,1.0,0,datb_sv,0.6555555555555556,0.6666666666666666,1.0
132,1,0,2,0,0,1.0,0,largest_gap,0.6555555555555556,0.6666666666666666,1.0
132,1,0,2,0,0,1.0,0,random_temporal,0.4708333333333334,0.40277777777777785,0.9833333333333334
132,1,0,2,0,0,1.0,0,sequential,0.02222222222222222,0.024305555555555552,0.11666666666666665
132,1,0,2,0,0,1.0,0,uniform_stride,0.5979166666666667,0.6076388888888888,1.0
133,1,0,2,0,1,3.0,0,datb_sv,0.690625,0.6822916666666666,1.0
133,1,0,2,0,1,3.0,0,largest_gap,0.690625,0.6822916666666666,1.0
133,1,0,2,0,1,3.0,0,random_temporal,0.6923611111111111,0.6770833333333334,1.0
133,1,0,2,0,1,3.0,0,sequential,0.090625,0.10416666666666667,0.31666666666666665
133,1,0,2,0,1,3.0,0,uniform_stride,0.6722222222222223,0.6736111111111112,1.0
134,1,0,2,0,2,10.0,0,datb_sv,0.753030303030303,0.7670454545454546,1.0
134,1,0,2,0,2,10.0,0,largest_gap,0.753030303030303,0.7670454545454546,1.0
134,1,0,2,0,2,10.0,0,random_temporal,0.6502525252525253,0.673611111111111,0.95
134,1,0,2,0,2,10.0,0,sequential,0.1782828282828283,0.17171717171717174,0.4166666666666667
134,1,0,2,0,2,10.0,0,uniform_stride,0.7395202020202021,0.7613636363636364,1.0
135,1,0,2,0,3,30.0,0,datb_sv,0.7771953405017922,0.7670250896057349,1.0
135,1,0,2,0,3,30.0,0,largest_gap,0.7771953405017922,0.7670250896057349,1.0
135,1,0,2,0,3,30.0,0,random_temporal,0.6781362007168459,0.717741935483871,1.0
135,1,0,2,0,3,30.0,0,sequential,0.3077060931899641,0.26881720430107525,0.5833333333333333
135,1,0,2,0,3,30.0,0,uniform_stride,0.7675627240143369,0.7739695340501792,1.0
136,1,0,2,1,0,1.0,1,datb_sv,0.7895833333333334,0.7934027777777778,1.0
136,1,0,2,1,0,1.0,1,largest_gap,0.7895833333333334,0.7934027777777778,1.0
136,1,0,2,1,0,1.0,1,random_temporal,0.7138888888888889,0.7065972222222223,1.0
136,1,0,2,1,0,1.0,1,sequential,0.19236111111111112,0.20312499999999992,0.7166666666666667
136,1,0,2,1,0,1.0,1,uniform_stride,0.6993055555555555,0.7708333333333334,0.9666666666666666
137,1,0,2,1,1,3.0,1,datb_sv,0.7993055555555555,0.8072916666666666,1.0
137,1,0,2,1,1,3.0,1,largest_gap,0.7993055555555555,0.8072916666666666,1.0
137,1,0,2,1,1,3.0,1,random_temporal,0.7920138888888889,0.7916666666666666,1.0
137,1,0,2,1,1,3.0,1,sequential,0.2989583333333333,0.3072916666666667,0.8166666666666667
137,1,0,2,1,1,3.0,1,uniform_stride,0.8227430555555555,0.8289930555555557,1.0
138,1,0,2,1,2,10.0,1,datb_sv,0.8499368686868687,0.8614267676767676,1.0
138,1,0,2,1,2,10.0,1,largest_gap,0.8499368686868687,0.8614267676767676,1.0
138,1,0,2,1,2,10.0,1,random_temporal,0.8039772727272728,0.7774621212121213,1.0
138,1,0,2,1,2,10.0,1,sequential,0.40018939393939396,0.40656565656565663,0.8333333333333334
138,1,0,2,1,2,10.0,1,uniform_stride,0.8380681818181819,0.8462752525252525,1.0
139,1,0,2,1,3,30.0,1,datb_sv,0.8730510752688172,0.888328853046595,1.0
139,1,0,2,1,3,30.0,1,largest_gap,0.8730510752688172,0.888328853046595,1.0
139,1,0,2,1,3,30.0,1,random_temporal,0.8451164874551971,0.8500224014336917,1.0
139,1,0,2,1,3,30.0,1,sequential,0.5019713261648746,0.49843189964157714,0.9666666666666666
139,1,0,2,1,3,30.0,1,uniform_stride,0.8359543010752688,0.8501344086021505,1.0
140,1,0,2,2,0,1.0,2,datb_sv,0.8462962962962963,0.849537037037037,1.0
140,1,0,2,2,0,1.0,2,largest_gap,0.8462962962962963,0.849537037037037,1.0
140,1,0,2,2,0,1.0,2,random_temporal,0.805787037037037,0.7905092592592592,1.0
140,1,0,2,2,0,1.0,2,sequential,0.39537037037037026,0.3969907407407407,0.9333333333333333
140,1,0,2,2,0,1.0,2,uniform_stride,0.7861111111111112,0.8310185185185185,1.0
141,1,0,2,2,1,3.0,2,datb_sv,0.8695601851851851,0.869212962962963,1.0
141,1,0,2,2,1,3.0,2,largest_gap,0.8695601851851851,0.869212962962963,1.0
141,1,0,2,2,1,3.0,2,random_temporal,0.8037037037037038,0.8217592592592592,1.0
141,1,0,2,2,1,3.0,2,sequential,0.5520833333333333,0.6082175925925927,1.0
141,1,0,2,2,1,3.0,2,uniform_stride,0.8224537037037036,0.8420138888888888,1.0
142,1,0,2,2,2,10.0,2,datb_sv,0.8856481481481481,0.8994107744107744,1.0
142,1,0,2,2,2,10.0,2,largest_gap,0.8856481481481481,0.8994107744107744,1.0
142,1,0,2,2,2,10.0,2,random_temporal,0.9008838383838385,0.9116161616161617,1.0
142,1,0,2,2,2,10.0,2,sequential,0.5914141414141414,0.5694444444444444,1.0
142,1,0,2,2,2,10.0,2,uniform_stride,0.8674663299663299,0.8579545454545454,1.0
143,1,0,2,2,3,30.0,2,datb_sv,0.895415173237754,0.8952359617682197,1.0
143,1,0,2,2,3,30.0,2,largest_gap,0.895415173237754,0.8952359617682197,1.0
143,1,0,2,2,3,30.0,2,random_temporal,0.8885454002389487,0.8982974910394266,1.0
143,1,0,2,2,3,30.0,2,sequential,0.6767921146953405,0.7113201911589008,1.0
143,1,0,2,2,3,30.0,2,uniform_stride,0.828390083632019,0.8711170848267622,1.0
144,1,1,0,0,0,1.0,2,datb_sv,0.48657407407407405,0.47222222222222243,1.0
144,1,1,0,0,0,1.0,2,largest_gap,0.48657407407407405,0.47222222222222243,1.0
144,1,1,0,0,0,1.0,2,random_temporal,0.5333333333333334,0.5162037037037037,1.0
144,1,1,0,0,0,1.0,2,sequential,0.4979166666666667,0.49537037037037046,1.0
144,1,1,0,0,0,1.0,2,uniform_stride,0.4761574074074074,0.4814814814814816,1.0
145,1,1,0,0,1,3.0,2,datb_sv,0.6548611111111111,0.6591435185185183,1.0
145,1,1,0,0,1,3.0,2,largest_gap,0.6548611111111111,0.6591435185185183,1.0
145,1,1,0,0,1,3.0,2,random_temporal,0.6373842592592591,0.6140046296296295,1.0
145,1,1,0,0,1,3.0,2,sequential,0.6732638888888889,0.667824074074074,1.0
145,1,1,0,0,1,3.0,2,uniform_stride,0.6743055555555555,0.671875,1.0
146,1,1,0,0,2,10.0,2,datb_sv,0.7948232323232324,0.7891414141414141,1.0
146,1,1,0,0,2,10.0,2,largest_gap,0.7948232323232324,0.7891414141414141,1.0
146,1,1,0,0,2,10.0,2,random_temporal,0.7976430976430977,0.8137626262626263,1.0
146,1,1,0,0,2,10.0,2,sequential,0.7851430976430975,0.7864057239057238,1.0
146,1,1,0,0,2,10.0,2,uniform_stride,0.7807659932659933,0.7803030303030302,1.0
147,1,1,0,0,3,30.0,2,datb_sv,0.8154121863799283,0.8074223416965352,1.0
147,1,1,0,0,3,30.0,2,largest_gap,0.8154121863799283,0.8074223416965352,1.0
147,1,1,0,0,3,30.0,2,random_temporal,0.8158900836320191,0.8161589008363203,1.0
147,1,1,0,0,3,30.0,2,sequential,0.8215651135005974,0.8163829151732378,1.0
147,1,1,0,0,3,30.0,2,uniform_stride,0.8313470728793309,0.8377389486260455,1.0
148,1,1,0,1,0,1.0,0,datb_sv,0.14583333333333334,0.18055555555555558,0.31666666666666665
148,1,1,0,1,0,1.0,0,largest_gap,0.14583333333333334,0.18055555555555558,0.31666666666666665
148,1,1,0,1,0,1.0,0,random_temporal,0.16874999999999998,0.14930555555555555,0.3166666666666667
148,1,1,0,1,0,1.0,0,sequential,0.11527777777777777,0.12499999999999999,0.4166666666666667
148,1,1,0,1,0,1.0,0,uniform_stride,0.06666666666666668,0.06944444444444445,0.2
149,1,1,0,1,1,3.0,0,datb_sv,0.24131944444444442,0.24305555555555547,0.5166666666666667
149,1,1,0,1,1,3.0,0,largest_gap,0.24131944444444442,0.24305555555555547,0.5166666666666667
149,1,1,0,1,1,3.0,0,random_temporal,0.24583333333333335,0.25000000000000006,0.5166666666666667
149,1,1,0,1,1,3.0,0,sequential,0.20520833333333335,0.21006944444444442,0.4833333333333333
149,1,1,0,1,1,3.0,0,uniform_stride,0.22326388888888887,0.21701388888888884,0.5166666666666667
150,1,1,0,1,2,10.0,0,datb_sv,0.31540404040404046,0.3156565656565659,0.5833333333333334
150,1,1,0,1,2,10.0,0,largest_gap,0.31540404040404046,0.3156565656565659,0.5833333333333334
150,1,1,0,1,2,10.0,0,random_temporal,0.2892676767676768,0.26767676767676774,0.6166666666666667
150,1,1,0,1,2,10.0,0,sequential,0.3,0.3175505050505051,0.6
150,1,1,0,1,2,10.0,0,uniform_stride,0.29621212121212115,0.2979797979797981,0.6166666666666667
151,1,1,0,1,3,30.0,0,datb_sv,0.34879032258064513,0.35125448028673834,0.75
151,1,1,0,1,3,30.0,0,largest_gap,0.34879032258064513,0.35125448028673834,0.75
151,1,1,0,1,3,30.0,0,random_temporal,0.37697132616487455,0.3761200716845878,0.8166666666666667
151,1,1,0,1,3,30.0,0,sequential,0.3448028673835125,0.3469982078853046,0.7333333333333333
151,1,1,0,1,3,30.0,0,uniform_stride,0.3607078853046594,0.351926523297491,0.75
152,1,1,0,2,0,1.0,1,datb_sv,0.25868055555555547,0.27951388888888884,0.4833333333333333
152,1,1,0,2,0,1.0,1,largest_gap,0.25868055555555547,0.27951388888888884,0.4833333333333333
152,1,1,0,2,0,1.0,1,random_temporal,0.20590277777777777,0.17187499999999992,0.4833333333333333
152,1,1,0,2,0,1.0,1,sequential,0.21388888888888888,0.21874999999999997,0.36666666666666664
152,1,1,0,2,0,1.0,1,uniform_stride,0.25381944444444443,0.22569444444444445,0.5166666666666666
153,1,1,0,2,1,3.0,1,datb_sv,0.3946180555555555,0.3663194444444445,0.6833333333333333
153,1,1,0,2,1,3.0,1,largest_gap,0.3946180555555555,0.3663194444444445,0.6833333333333333
153,1,1,0,2,1,3.0,1,random_temporal,0.3131944444444445,0.25000000000000006,0.6666666666666667
153,1,1,0,2,1,3.0,1,sequential,0.3550347222222222,0.3628472222222223,0.7666666666666667
153,1,1,0,2,1,3.0,1,uniform_stride,0.3545138888888889,0.35763888888888884,0.7333333333333334
154,1,1,0,2,2,10.0,1,datb_sv,0.42272727272727284,0.4311868686868689,0.7833333333333333
154,1,1,0,2,2,10.0,1,largest_gap,0.42272727272727284,0.4311868686868689,0.7833333333333333
154,1,1,0,2,2,10.0,1,random_temporal,0.4104166666666667,0.41445707070707116,0.75
154,1,1,0,2,2,10.0,1,sequential,0.43794191919191927,0.45959595959595967,0.7833333333333333
154,1,1,0,2,2,10.0,1,uniform_stride,0.4077651515151516,0.3898358585858588,0.7833333333333333
155,1,1,0,2,3,30.0,1,datb_sv,0.4749775985663084,0.44310035842293916,0.8166666666666667
155,1,1,0,2,3,30.0,1,largest_gap,0.4749775985663084,0.44310035842293916,0.8166666666666667
155,1,1,0,2,3,30.0,1,random_temporal,0.4057347670250896,0.415882616487455,0.8
155,1,1,0,2,3,30.0,1,sequential,0.43496863799283164,0.4724462365591398,0.8166666666666667
155,1,1,0,2,3,30.0,1,uniform_stride,0.4386424731182797,0.4865591397849465,0.8166666666666667
156,1,1,1,0,0,1.0,0,datb_sv,0.3708333333333333,0.3368055555555555,0.8333333333333334
156,1,1,1,0,0,1.0,0,largest_gap,0.3708333333333333,0.3368055555555555,0.8333333333333334
156,1,1,1,0,0,1.0,0,random_temporal,0.3666666666666667,0.34027777777777773,0.6833333333333333
156,1,1,1,0,0,1.0,0,sequential,0.1,0.09375,0.35
156,1,1,1,0,0,1.0,0,uniform_stride,0.3645833333333333,0.42013888888888884,0.6
157,1,1,1,0,1,3.0,0,datb_sv,0.4413194444444445,0.4027777777777777,0.8833333333333334
157,1,1,1,0,1,3.0,0,largest_gap,0.4413194444444445,0.4027777777777777,0.8833333333333334
157,1,1,1,0,1,3.0,0,random_temporal,0.4114583333333333,0.37152777777777773,0.7666666666666667
157,1,1,1,0,1,3.0,0,sequential,0.1951388888888889,0.18576388888888892,0.4666666666666667
157,1,1,1,0,1,3.0,0,uniform_stride,0.4184027777777778,0.439236111111111,0.7
158,1,1,1,0,2,10.0,0,datb_sv,0.5684343434343434,0.5568181818181818,0.9666666666666666
158,1,1,1,0,2,10.0,0,largest_gap,0.5684343434343434,0.5568181818181818,0.9666666666666666
158,1,1,1,0,2,10.0,0,random_temporal,0.47436868686868683,0.46527777777777757,0.8666666666666666
158,1,1,1,0,2,10.0,0,sequential,0.26603535353535357,0.26388888888888884,0.5166666666666667
158,1,1,1,0,2,10.0,0,uniform_stride,0.5368686868686867,0.5795454545454547,0.8333333333333334
159,1,1,1,0,3,30.0,0,datb_sv,0.6104390681003584,0.6178315412186379,0.9833333333333334
159,1,1,1,0,3,30.0,0,largest_gap,0.6104390681003584,0.6178315412186379,0.9833333333333334
159,1,1,1,0,3,30.0,0,random_temporal,0.5150985663082437,0.5232974910394265,0.8833333333333332
159,1,1,1,0,3,30.0,0,sequential,0.2855286738351254,0.2903225806451613,0.5333333333333334
159,1,1,1,0,3,30.0,0,uniform_stride,0.5090501792114696,0.5226254480286738,0.7833333333333334
160,1,1,1,1,0,1.0,1,datb_sv,0.6444444444444444,0.6180555555555555,0.9666666666666666
160,1,1,1,1,0,1.0,1,largest_gap,0.6444444444444444,0.6180555555555555,0.9666666666666666
160,1,1,1,1,0,1.0,1,random_temporal,0.5145833333333334,0.5347222222222224,0.8666666666666666
160,1,1,1,1,0,1.0,1,sequential,0.28715277777777776,0.2881944444444445,0.5166666666666667
160,1,1,1,1,0,1.0,1,uniform_stride,0.5420138888888888,0.5225694444444448,0.8166666666666667
161,1,1,1,1,1,3.0,1,datb_sv,0.7177083333333334,0.6883680555555557,1.0
161,1,1,1,1,1,3.0,1,largest_gap,0.7177083333333334,0.6883680555555557,1.0
161,1,1,1,1,1,3.0,1,random_temporal,0.617013888888889,0.6145833333333334,0.9666666666666666
161,1,1,1,1,1,3.0,1,sequential,0.35468749999999993,0.35763888888888884,0.7666666666666666
161,1,1,1,1,1,3.0,1,uniform_stride,0.5765624999999998,0.5017361111111108,0.8333333333333334
162,1,1,1,1,2,10.0,1,datb_sv,0.772159090909091,0.7559974747474749,1.0
162,1,1,1,1,2,10.0,1,largest_gap,0.772159090909091,0.7559974747474749,1.0
162,1,1,1,1,2,10.0,1,random_temporal,0.6926136363636365,0.7111742424242423,1.0
162,1,1,1,1,2,10.0,1,sequential,0.4825126262626263,0.47443181818181823,0.9666666666666666
162,1,1,1,1,2,10.0,1,uniform_stride,0.6796717171717169,0.6916035353535347,0.9666666666666666
163,1,1,1,1,3,30.0,1,datb_sv,0.7878360215053763,0.773633512544803,1.0
163,1,1,1,1,3,30.0,1,largest_gap,0.7878360215053763,0.773633512544803,1.0
163,1,1,1,1,3,30.0,1,random_temporal,0.7207885304659498,0.7339829749103942,1.0
163,1,1,1,1,3,30.0,1,sequential,0.47542562724014337,0.4601254480286739,0.95
163,1,1,1,1,3,30.0,1,uniform_stride,0.6821684587813619,0.7143817204301078,0.9833333333333334
164,1,1,1,2,0,1.0,2,datb_sv,0.5342592592592592,0.5439814814814814,0.9333333333333333
164,1,1,1,2,0,1.0,2,largest_gap,0.5342592592592592,0.5439814814814814,0.9333333333333333
164,1,1,1,2,0,1.0,2,random_temporal,0.5629629629629628,0.5428240740740742,0.9
164,1,1,1,2,0,1.0,2,sequential,0.4250000000000001,0.4282407407407408,0.9666666666666666
164,1,1,1,2,0,1.0,2,uniform_stride,0.5203703703703703,0.49189814814814803,0.9666666666666666
165,1,1,1,2,1,3.0,2,datb_sv,0.7122685185185186,0.7777777777777781,1.0
165,1,1,1,2,1,3.0,2,largest_gap,0.7122685185185186,0.7777777777777781,1.0
165,1,1,1,2,1,3.0,2,random_temporal,0.6768518518518518,0.6388888888888888,1.0
165,1,1,1,2,1,3.0,2,sequential,0.5380787037037036,0.5347222222222222,1.0
165,1,1,1,2,1,3.0,2,uniform_stride,0.735300925925926,0.751736111111111,1.0
166,1,1,1,2,2,10.0,2,datb_sv,0.7850589225589224,0.7584175084175083,1.0
166,1,1,1,2,2,10.0,2,largest_gap,0.7850589225589224,0.7584175084175083,1.0
166,1,1,1,2,2,10.0,2,random_temporal,0.7875841750841751,0.7727272727272727,1.0
166,1,1,1,2,2,10.0,2,sequential,0.5847222222222223,0.6176346801346803,1.0
166,1,1,1,2,2,10.0,2,uniform_stride,0.6793350168350168,0.6879208754208753,1.0
167,1,1,1,2,3,30.0,2,datb_sv,0.8153673835125448,0.8183243727598566,1.0
167,1,1,1,2,3,30.0,2,largest_gap,0.8153673835125448,0.8183243727598566,1.0
167,1,1,1,2,3,30.0,2,random_temporal,0.7848864994026286,0.7818100358422938,1.0
167,1,1,1,2,3,30.0,2,sequential,0.6353643966547192,0.6547192353643966,1.0
167,1,1,1,2,3,30.0,2,uniform_stride,0.739068100358423,0.7387246117084828,1.0
168,1,1,2,0,0,1.0,1,datb_sv,0.8145833333333334,0.8125,1.0
168,1,1,2,0,0,1.0,1,largest_gap,0.8145833333333334,0.8125,1.0
168,1,1,2,0,0,1.0,1,random_temporal,0.7927083333333333,0.8159722222222223,1.0
168,1,1,2,0,0,1.0,1,sequential,0.32152777777777775,0.3125,0.5
168,1,1,2,0,0,1.0,1,uniform_stride,0.814236111111111,0.810763888888889,1.0
169,1,1,2,0,1,3.0,1,datb_sv,0.8319444444444445,0.8246527777777777,1.0
169,1,1,2,0,1,3.0,1,largest_gap,0.8319444444444445,0.8246527777777777,1.0
169,1,1,2,0,1,3.0,1,random_temporal,0.7932291666666667,0.7760416666666666,1.0
169,1,1,2,0,1,3.0,1,sequential,0.34652777777777777,0.3489583333333333,0.6166666666666666
169,1,1,2,0,1,3.0,1,uniform_stride,0.8293402777777776,0.8246527777777777,1.0
170,1,1,2,0,2,10.0,1,datb_sv,0.8763257575757576,0.8693181818181818,1.0
170,1,1,2,0,2,10.0,1,largest_gap,0.8763257575757576,0.8693181818181818,1.0
170,1,1,2,0,2,10.0,1,random_temporal,0.8031565656565658,0.8194444444444444,1.0
170,1,1,2,0,2,10.0,1,sequential,0.4089646464646465,0.4327651515151516,0.8
170,1,1,2,0,2,10.0,1,uniform_stride,0.8523358585858585,0.8592171717171717,1.0
171,1,1,2,0,3,30.0,1,datb_sv,0.8677867383512545,0.8730958781362008,1.0
171,1,1,2,0,3,30.0,1,largest_gap,0.8677867383512545,0.8730958781362008,1.0
171,1,1,2,0,3,30.0,1,random_temporal,0.8368055555555556,0.8444220430107527,1.0
171,1,1,2,0,3,30.0,1,sequential,0.400918458781362,0.396505376344086,0.8166666666666667
171,1,1,2,0,3,30.0,1,uniform_stride,0.8556227598566309,0.8532706093189965,1.0
172,1,1,2,1,0,1.0,2,datb_sv,0.8414351851851851,0.8333333333333334,1.0
172,1,1,2,1,0,1.0,2,largest_gap,0.8414351851851851,0.8333333333333334,1.0
172,1,1,2,1,0,1.0,2,random_temporal,0.8384259259259259,0.855324074074074,1.0
172,1,1,2,1,0,1.0,2,sequential,0.44699074074074074,0.4224537037037037,0.9333333333333333
172,1,1,2,1,0,1.0,2,uniform_stride,0.8553240740740741,0.8599537037037037,1.0
173,1,1,2,1,1,3.0,2,datb_sv,0.8847222222222222,0.8842592592592592,1.0
173,1,1,2,1,1,3.0,2,largest_gap,0.8847222222222222,0.8842592592592592,1.0
173,1,1,2,1,1,3.0,2,random_temporal,0.8836805555555556,0.8778935185185186,1.0
173,1,1,2,1,1,3.0,2,sequential,0.5219907407407407,0.519675925925926,1.0
173,1,1,2,1,1,3.0,2,uniform_stride,0.8769675925925926,0.8854166666666666,1.0
174,1,1,2,1,2,10.0,2,datb_sv,0.9053872053872054,0.8973063973063974,1.0
174,1,1,2,1,2,10.0,2,largest_gap,0.9053872053872054,0.8973063973063974,1.0
174,1,1,2,1,2,10.0,2,random_temporal,0.8994528619528619,0.9006734006734006,1.0
174,1,1,2,1,2,10.0,2,sequential,0.593560606060606,0.6165824915824915,1.0
174,1,1,2,1,2,10.0,2,uniform_stride,0.9044612794612796,0.9099326599326599,1.0
175,1,1,2,1,3,30.0,2,datb_sv,0.8950567502986857,0.9006869772998805,1.0
175,1,1,2,1,3,30.0,2,largest_gap,0.8950567502986857,0.9006869772998805,1.0
175,1,1,2,1,3,30.0,2,random_temporal,0.8627240143369175,0.8567801672640382,1.0
175,1,1,2,1,3,30.0,2,sequential,0.5641875746714456,0.585648148148148,1.0
175,1,1,2,1,3,30.0,2,uniform_stride,0.8942652329749106,0.8932945041816011,1.0
176,1,1,2,2,0,1.0,0,datb_sv,0.49722222222222223,0.5034722222222222,0.9666666666666666
176,1,1,2,2,0,1.0,0,largest_gap,0.49722222222222223,0.5034722222222222,0.9666666666666666
176,1,1,2,2,0,1.0,0,random_temporal,0.579861111111111,0.5694444444444443,0.9166666666666666
176,1,1,2,2,0,1.0,0,sequential,0.0909722222222222,0.10069444444444443,0.4333333333333334
176,1,1,2,2,0,1.0,0,uniform_stride,0.45833333333333337,0.47916666666666674,0.8833333333333334
177,1,1,2,2,1,3.0,0,datb_sv,0.6715277777777777,0.6857638888888888,1.0
177,1,1,2,2,1,3.0,0,largest_gap,0.6715277777777777,0.6857638888888888,1.0
177,1,1,2,2,1,3.0,0,random_temporal,0.5315972222222223,0.48090277777777773,0.8833333333333334
177,1,1,2,2,1,3.0,0,sequential,0.15486111111111112,0.14062500000000003,0.45
177,1,1,2,2,1,3.0,0,uniform_stride,0.5072916666666667,0.6475694444444445,0.8
178,1,1,2,2,2,10.0,0,datb_sv,0.6704545454545454,0.6698232323232323,1.0
178,1,1,2,2,2,10.0,0,largest_gap,0.6704545454545454,0.6698232323232323,1.0
178,1,1,2,2,2,10.0,0,random_temporal,0.567929292929293,0.5732323232323233,0.9
178,1,1,2,2,2,10.0,0,sequential,0.30921717171717167,0.2948232323232323,0.5666666666666667
178,1,1,2,2,2,10.0,0,uniform_stride,0.640530303030303,0.7039141414141413,1.0
179,1,1,2,2,3,30.0,0,datb_sv,0.6189516129032258,0.6061827956989247,1.0
179,1,1,2,2,3,30.0,0,largest_gap,0.6189516129032258,0.6061827956989247,1.0
179,1,1,2,2,3,30.0,0,random_temporal,0.5530913978494624,0.5443548387096775,0.95
179,1,1,2,2,3,30.0,0,sequential,0.22280465949820788,0.22334229390681,0.55
179,1,1,2,2,3,30.0,0,uniform_stride,0.6081093189964157,0.6388888888888888,0.9166666666666666
180,1,2,0,0,0,1.0,0,datb_sv,0.14930555555555555,0.17361111111111113,0.33333333333333337
180,1,2,0,0,0,1.0,0,largest_gap,0.14930555555555555,0.17361111111111113,0.33333333333333337
180,1,2,0,0,0,1.0,0,random_temporal,0.1527777777777778,0.17013888888888887,0.35
180,1,2,0,0,0,1.0,0,sequential,0.14930555555555552,0.15277777777777776,0.2833333333333333
180,1,2,0,0,0,1.0,0,uniform_stride,0.18888888888888888,0.1875,0.4166666666666667
181,1,2,0,0,1,3.0,0,datb_sv,0.215625,0.21527777777777768,0.4666666666666667
181,1,2,0,0,1,3.0,0,largest_gap,0.215625,0.21527777777777768,0.4666666666666667
181,1,2,0,0,1,3.0,0,random_temporal,0.253125,0.2309027777777778,0.6
181,1,2,0,0,1,3.0,0,sequential,0.24895833333333334,0.2586805555555556,0.5
181,1,2,0,0,1,3.0,0,uniform_stride,0.203125,0.2065972222222222,0.4666666666666667
182,1,2,0,0,2,10.0,0,datb_sv,0.3949494949494949,0.4217171717171716,0.8
